"기준_날짜","집계_기준","기준_시간대","시작_대여소_ID","시작_대여소명","종료_대여소_ID","종료_대여소명","전체_건수","전체_이용_분","전체_이용_거리"
"20230711","","0025","ST-2234","","ST-2234","","1","1","10"
"20230711","","0025","ST-3182","","ST-3182","","1","0","0"
"20230711","","0025","ST-338","","ST-338","","1","1","0"
"20230711","","0025","ST-827","","ST-827","","1","0","0"
"20230711","","0030","ST-1282","","ST-1282","","1","0","0"
"20230711","","0030","ST-1433","","ST-1433","","2","0","0"
"20230711","","0030","ST-1690","","ST-1690","","1","0","0"
"20230711","","0030","ST-2564","","ST-2564","","1","0","0"
"20230711","","0030","ST-2878","","ST-2878","","1","1","0"
"20230711","","0030","ST-2941","","ST-2941","","1","1","0"
"20230711","","0030","ST-381","","ST-381","","1","1","190"
"20230711","","0030","ST-789","","ST-789","","1","1","0"
"20230711","","0030","ST-946","","ST-946","","1","0","0"
"20230711","","0035","ST-1586","","ST-1586","","1","1","0"
"20230711","","0035","ST-1730","","ST-1730","","1","0","0"
"20230711","","0035","ST-1879","","ST-1879","","1","0","0"
"20230711","","0035","ST-1880","","ST-1880","","1","0","0"
"20230711","","0035","ST-2031","","ST-2031","","1","0","0"
"20230711","","0035","ST-2040","","ST-2040","","1","0","88"
"20230711","","0035","ST-2050","","ST-2050","","1","0","0"
"20230711","","0035","ST-2357","","ST-2357","","1","1","0"
"20230711","","0035","ST-2396","","ST-2396","","1","0","0"
"20230711","","0035","ST-2807","","ST-2807","","1","0","0"
"20230711","","0035","ST-663","","ST-663","","1","1","0"
"20230711","","0040","ST-1222","","ST-1222","","1","0","0"
"20230711","","0040","ST-1512","","ST-1512","","1","0","0"
"20230711","","0040","ST-1812","","ST-1812","","1","0","10"
"20230711","","0040","ST-2039","","ST-2039","","1","0","0"
"20230711","","0040","ST-2357","","ST-2357","","1","1","0"
"20230711","","0040","ST-3087","","ST-3087","","1","0","0"
"20230711","","0040","ST-350","","ST-350","","1","0","0"
"20230711","","0040","ST-479","","ST-479","","1","0","111"
"20230711","","0045","ST-1350","","ST-1350","","1","0","0"
"20230711","","0045","ST-1586","","ST-1586","","1","1","10"
"20230711","","0045","ST-2631","","ST-2631","","1","0","0"
"20230711","","0045","ST-2658","","ST-2658","","1","0","0"
"20230711","","0045","ST-2669","","ST-2669","","1","0","0"
"20230711","","0045","ST-691","","ST-691","","1","0","0"
"20230711","","0050","ST-1003","","ST-1003","","1","0","0"
"20230711","","0050","ST-1575","","ST-1575","","1","0","0"
"20230711","","0050","ST-1661","","ST-1661","","1","0","0"
"20230711","","0050","ST-1742","","ST-1742","","2","1","0"
"20230711","","0050","ST-2702","","ST-2702","","1","0","0"
"20230711","","0050","ST-454","","ST-454","","1","1","0"
"20230711","","0050","ST-683","","ST-683","","1","1","0"
"20230711","","0055","ST-1357","","ST-1357","","1","1","0"
"20230711","","0055","ST-2289","","ST-2289","","1","0","20"
"20230711","","0055","ST-2539","","ST-2539","","1","1","88"
"20230711","","0055","ST-2557","","ST-2557","","1","0","0"
"20230711","","0055","ST-2584","","ST-2584","","1","0","0"
"20230711","","0055","ST-446","","ST-446","","1","0","0"
"20230711","","0100","ST-1114","","ST-1114","","1","0","0"
"20230711","","0100","ST-1638","","ST-1638","","1","0","0"
"20230711","","0100","ST-1661","","ST-1661","","1","0","0"
"20230711","","0100","ST-2020","","ST-2020","","1","0","0"
"20230711","","0100","ST-2363","","ST-2363","","2","0","0"
"20230711","","0100","ST-2486","","ST-2486","","1","0","0"
"20230711","","0100","ST-2876","","ST-2876","","1","0","0"
"20230711","","0100","ST-3152","","ST-3152","","1","0","0"
"20230711","","0105","ST-1638","","ST-1638","","1","0","0"
"20230711","","0105","ST-1961","","ST-1961","","1","0","0"
"20230711","","0105","ST-2363","","ST-2363","","1","0","0"
"20230711","","0105","ST-2487","","ST-2487","","1","0","0"
"20230711","","0105","ST-2642","","ST-2642","","2","0","0"
"20230711","","0105","ST-3187","","ST-3187","","1","0","0"
"20230711","","0110","ST-158","","ST-158","","1","0","0"
"20230711","","0110","ST-3085","","ST-3085","","1","0","0"
"20230711","","0110","ST-460","","ST-460","","1","0","0"
"20230711","","0110","ST-727","","ST-727","","1","0","0"
"20230711","","0115","ST-1148","","ST-1148","","1","0","0"
"20230711","","0115","ST-1247","","ST-1247","","1","1","0"
"20230711","","0115","ST-1456","","ST-1456","","1","0","0"
"20230711","","0115","ST-1812","","ST-1812","","1","0","0"
"20230711","","0115","ST-202","","ST-202","","1","0","0"
"20230711","","0115","ST-2625","","ST-2625","","1","0","0"
"20230711","","0115","ST-3183","","ST-3183","","1","1","0"
"20230711","","0120","ST-1408","","ST-1408","","1","0","0"
"20230711","","0120","ST-1586","","ST-1586","","1","0","0"
"20230711","","0120","ST-2007","","ST-2007","","1","1","0"
"20230711","","0120","ST-2309","","ST-2309","","1","0","0"
"20230711","","0120","ST-2636","","ST-2636","","1","0","0"
"20230711","","0120","ST-3122","","ST-3122","","1","0","0"
"20230711","","0120","ST-699","","ST-699","","1","1","0"
"20230711","","0125","ST-1053","","ST-1053","","1","0","0"
"20230711","","0125","ST-1575","","ST-1575","","1","0","20"
"20230711","","0125","ST-1637","","ST-1637","","1","0","0"
"20230711","","0125","ST-2653","","ST-2653","","1","1","199"
"20230711","","0125","ST-309","","ST-309","","1","0","0"
"20230711","","0130","ST-1254","","ST-1254","","1","0","0"
"20230711","","0130","ST-2924","","ST-2924","","1","0","0"
"20230711","","0130","ST-354","","ST-354","","1","0","0"
"20230711","","0130","ST-401","","ST-401","","1","0","0"
"20230711","","0130","ST-761","","ST-761","","1","0","0"
"20230711","","0130","ST-907","","ST-907","","1","0","0"
"20230711","","0135","ST-2342","","ST-2342","","1","0","0"
"20230711","","0135","ST-637","","ST-637","","1","0","0"
"20230711","","0140","ST-1061","","ST-1061","","1","0","0"
"20230711","","0140","ST-2415","","ST-2415","","1","0","0"
"20230711","","0140","ST-259","","ST-259","","1","0","0"
"20230711","","0140","ST-454","","ST-454","","1","1","0"
"20230711","","0145","ST-1268","","ST-1268","","1","0","0"
"20230711","","0145","ST-2094","","ST-2094","","1","0","0"
"20230711","","0145","ST-2133","","ST-2133","","1","0","0"
"20230711","","0145","ST-2545","","ST-2545","","1","0","0"
"20230711","","0145","ST-2799","","ST-2799","","1","1","0"
"20230711","","0145","ST-2806","","ST-2806","","1","0","0"
"20230711","","0145","ST-3043","","ST-3043","","1","1","0"
"20230711","","0145","ST-3084","","ST-3084","","1","0","0"
"20230711","","0145","ST-536","","ST-536","","1","0","0"
"20230711","","0150","ST-1123","","ST-1123","","1","0","0"
"20230711","","0150","ST-175","","ST-175","","1","0","0"
"20230711","","0150","ST-2826","","ST-2826","","1","0","0"
"20230711","","0150","ST-705","","ST-705","","1","1","0"
"20230711","","0155","ST-949","","ST-949","","1","0","80"
"20230711","","0200","ST-2395","","ST-2395","","1","0","0"
"20230711","","0205","ST-1646","","ST-1646","","1","0","0"
"20230711","","0205","ST-249","","ST-249","","1","0","0"
"20230711","","0205","ST-3187","","ST-3187","","1","0","0"
"20230711","","0205","ST-395","","ST-395","","1","0","0"
"20230711","","0210","ST-2953","","ST-2953","","1","0","0"
"20230711","","0210","ST-8","","ST-8","","1","0","0"
"20230711","","0215","ST-2905","","ST-2905","","1","0","10"
"20230711","","0220","ST-1201","","ST-1201","","1","0","0"
"20230711","","0220","ST-2501","","ST-2501","","1","0","0"
"20230711","","0220","ST-3006","","ST-3006","","1","1","20"
"20230711","","0220","ST-913","","ST-913","","2","0","0"
"20230711","","0225","ST-1111","","ST-1111","","2","0","0"
"20230711","","0225","ST-1575","","ST-1575","","1","0","40"
"20230711","","0230","ST-1910","","ST-1910","","1","0","0"
"20230711","","0230","ST-459","","ST-459","","1","1","20"
"20230711","","0230","ST-525","","ST-525","","1","1","0"
"20230711","","0230","ST-578","","ST-578","","1","0","0"
"20230711","","0230","ST-777","","ST-777","","1","0","0"
"20230711","","0235","ST-2602","","ST-2602","","1","0","0"
"20230711","","0240","ST-1045","","ST-1045","","1","0","0"
"20230711","","0240","ST-1680","","ST-1680","","1","0","0"
"20230711","","0240","ST-2689","","ST-2689","","1","0","0"
"20230711","","0245","ST-2225","","ST-2225","","1","0","0"
"20230711","","0245","ST-388","","ST-388","","1","0","0"
"20230711","","0245","ST-959","","ST-959","","2","0","0"
"20230711","","0250","ST-1111","","ST-1111","","2","0","0"
"20230711","","0250","ST-3142","","ST-3142","","1","0","0"
"20230711","","0250","ST-445","","ST-445","","1","0","0"
"20230711","","0250","ST-508","","ST-508","","1","0","0"
"20230711","","0250","ST-611","","ST-611","","1","0","0"
"20230711","","0250","ST-615","","ST-615","","1","0","142"
"20230711","","0305","ST-1083","","ST-1083","","1","0","0"
"20230711","","0305","ST-1636","","ST-1636","","1","0","0"
"20230711","","0305","ST-98","","ST-98","","1","0","10"
"20230711","","0310","ST-1178","","ST-1178","","1","0","0"
"20230711","","0310","ST-2223","","ST-2223","","1","0","0"
"20230711","","0310","ST-9","","ST-9","","1","0","0"
"20230711","","0315","ST-1083","","ST-1083","","1","0","0"
"20230711","","0315","ST-291","","ST-291","","1","0","0"
"20230711","","0325","ST-1661","","ST-1661","","1","0","0"
"20230711","","0325","ST-3153","","ST-3153","","1","0","0"
"20230711","","0330","ST-2487","","ST-2487","","1","0","0"
"20230711","","0335","ST-1605","","ST-1605","","1","0","0"
"20230711","","0345","ST-676","","ST-676","","1","0","0"
"20230711","","0350","ST-578","","ST-578","","1","0","0"
"20230711","","0350","ST-727","","ST-727","","1","0","0"
"20230711","","0355","ST-595","","ST-595","","1","1","0"
"20230711","","0400","ST-454","","ST-454","","1","1","40"
"20230711","","0405","ST-1069","","ST-1069","","1","0","0"
"20230711","","0405","ST-2807","","ST-2807","","1","0","0"
"20230711","","0410","ST-1781","","ST-1781","","1","0","0"
"20230711","","0410","ST-448","","ST-448","","1","0","0"
"20230711","","0415","ST-2823","","ST-2823","","1","1","0"
"20230711","","0415","ST-2847","","ST-2847","","1","0","0"
"20230711","","0420","ST-2024","","ST-2024","","1","0","0"
"20230711","","0420","ST-2823","","ST-2823","","1","0","0"
"20230711","","0420","ST-702","","ST-702","","1","0","30"
"20230711","","0425","ST-158","","ST-158","","2","0","0"
"20230711","","0425","ST-991","","ST-991","","1","0","0"
"20230711","","0430","ST-494","","ST-494","","2","0","0"
"20230711","","0435","ST-372","","ST-372","","1","0","0"
"20230711","","0445","ST-1781","","ST-1781","","1","0","0"
"20230711","","0445","ST-2958","","ST-2958","","1","0","0"
"20230711","","0445","ST-98","","ST-98","","1","0","0"
"20230711","","0455","ST-2007","","ST-2007","","1","0","0"
"20230711","","0500","ST-2252","","ST-2252","","1","0","10"
"20230711","","0505","ST-238","","ST-238","","1","0","0"
"20230711","","0505","ST-676","","ST-676","","1","1","0"
"20230711","","0510","ST-2034","","ST-2034","","1","0","0"
"20230711","","0510","ST-2395","","ST-2395","","1","0","0"
"20230711","","0510","ST-676","","ST-676","","1","1","0"
"20230711","","0515","ST-1323","","ST-1323","","1","0","0"
"20230711","","0515","ST-1440","","ST-1440","","2","0","0"
"20230711","","0520","ST-1660","","ST-1660","","1","0","0"
"20230711","","0520","ST-612","","ST-612","","1","0","0"
"20230711","","0520","ST-827","","ST-827","","1","1","0"
"20230711","","0525","ST-1028","","ST-1028","","1","0","0"
"20230711","","0525","ST-1320","","ST-1320","","1","1","0"
"20230711","","0525","ST-2487","","ST-2487","","1","0","0"
"20230711","","0525","ST-727","","ST-727","","1","0","0"
"20230711","","0530","ST-3102","","ST-3102","","1","0","0"
"20230711","","0530","ST-465","","ST-465","","1","0","0"
"20230711","","0530","ST-486","","ST-486","","1","0","0"
"20230711","","0535","ST-219","","ST-219","","1","0","0"
"20230711","","0535","ST-2611","","ST-2611","","1","0","0"
"20230711","","0535","ST-831","","ST-831","","1","0","0"
"20230711","","0540","ST-175","","ST-175","","1","0","0"
"20230711","","0540","ST-2007","","ST-2007","","1","0","0"
"20230711","","0545","ST-1645","","ST-1645","","1","0","0"
"20230711","","0545","ST-3104","","ST-3104","","1","0","0"
"20230711","","0545","ST-840","","ST-840","","1","0","0"
"20230711","","0550","ST-1049","","ST-1049","","1","0","0"
"20230711","","0550","ST-1541","","ST-1541","","1","0","0"
"20230711","","0550","ST-1730","","ST-1730","","1","0","30"
"20230711","","0550","ST-1857","","ST-1857","","2","0","0"
"20230711","","0550","ST-2127","","ST-2127","","1","0","0"
"20230711","","0550","ST-2420","","ST-2420","","1","0","0"
"20230711","","0550","ST-2609","","ST-2609","","1","0","111"
"20230711","","0550","ST-703","","ST-703","","1","0","0"
"20230711","","0555","ST-1160","","ST-1160","","1","0","0"
"20230711","","0555","ST-287","","ST-287","","1","0","20"
"20230711","","0555","ST-2981","","ST-2981","","1","0","0"
"20230711","","0600","ST-1011","","ST-1011","","1","0","0"
"20230711","","0600","ST-1098","","ST-1098","","1","0","0"
"20230711","","0600","ST-1361","","ST-1361","","1","1","88"
"20230711","","0600","ST-1420","","ST-1420","","2","0","0"
"20230711","","0600","ST-2463","","ST-2463","","1","0","0"
"20230711","","0600","ST-703","","ST-703","","1","0","0"
"20230711","","0605","ST-1219","","ST-1219","","1","0","0"
"20230711","","0605","ST-1287","","ST-1287","","1","0","0"
"20230711","","0605","ST-2820","","ST-2820","","1","0","0"
"20230711","","0610","ST-1098","","ST-1098","","1","0","0"
"20230711","","0610","ST-1973","","ST-1973","","1","0","0"
"20230711","","0610","ST-372","","ST-372","","1","1","0"
"20230711","","0615","ST-2052","","ST-2052","","1","0","0"
"20230711","","0615","ST-2273","","ST-2273","","1","0","0"
"20230711","","0615","ST-2843","","ST-2843","","1","0","0"
"20230711","","0615","ST-637","","ST-637","","1","0","0"
"20230711","","0615","ST-673","","ST-673","","1","0","0"
"20230711","","0615","ST-823","","ST-823","","1","0","0"
"20230711","","0620","ST-1253","","ST-1253","","1","0","0"
"20230711","","0620","ST-1495","","ST-1495","","1","0","0"
"20230711","","0620","ST-1678","","ST-1678","","1","1","0"
"20230711","","0620","ST-206","","ST-206","","1","1","0"
"20230711","","0620","ST-2427","","ST-2427","","1","0","0"
"20230711","","0620","ST-3052","","ST-3052","","1","1","20"
"20230711","","0625","ST-1011","","ST-1011","","1","0","0"
"20230711","","0625","ST-1447","","ST-1447","","1","0","0"
"20230711","","0625","ST-1552","","ST-1552","","1","0","0"
"20230711","","0625","ST-2007","","ST-2007","","1","0","88"
"20230711","","0625","ST-2419","","ST-2419","","1","0","0"
"20230711","","0625","ST-2585","","ST-2585","","1","0","0"
"20230711","","0625","ST-53","","ST-53","","1","0","0"
"20230711","","0625","ST-975","","ST-975","","2","0","0"
"20230711","","0630","ST-1646","","ST-1646","","1","0","0"
"20230711","","0630","ST-1882","","ST-1882","","1","0","0"
"20230711","","0630","ST-2310","","ST-2310","","3","0","0"
"20230711","","0630","ST-2331","","ST-2331","","1","0","0"
"20230711","","0630","ST-2340","","ST-2340","","1","0","0"
"20230711","","0630","ST-239","","ST-239","","1","0","0"
"20230711","","0630","ST-2409","","ST-2409","","1","1","0"
"20230711","","0630","ST-2482","","ST-2482","","1","0","0"
"20230711","","0630","ST-882","","ST-882","","1","0","0"
"20230711","","0635","ST-1327","","ST-1327","","1","1","0"
"20230711","","0635","ST-1882","","ST-1882","","2","0","0"
"20230711","","0635","ST-1961","","ST-1961","","1","0","0"
"20230711","","0635","ST-2398","","ST-2398","","1","1","170"
"20230711","","0635","ST-387","","ST-387","","1","0","0"
"20230711","","0635","ST-530","","ST-530","","1","0","0"
"20230711","","0635","ST-639","","ST-639","","1","0","0"
"20230711","","0635","ST-980","","ST-980","","1","0","0"
"20230711","","0640","ST-1053","","ST-1053","","1","0","0"
"20230711","","0640","ST-1086","","ST-1086","","1","0","0"
"20230711","","0640","ST-1265","","ST-1265","","1","0","0"
"20230711","","0640","ST-2056","","ST-2056","","1","0","0"
"20230711","","0640","ST-217","","ST-217","","1","0","0"
"20230711","","0640","ST-2409","","ST-2409","","1","0","0"
"20230711","","0640","ST-2427","","ST-2427","","1","0","0"
"20230711","","0640","ST-295","","ST-295","","1","0","0"
"20230711","","0645","ST-1440","","ST-1440","","1","0","0"
"20230711","","0645","ST-1495","","ST-1495","","1","0","0"
"20230711","","0645","ST-1700","","ST-1700","","1","0","0"
"20230711","","0645","ST-1733","","ST-1733","","1","0","10"
"20230711","","0645","ST-2059","","ST-2059","","1","0","0"
"20230711","","0645","ST-2062","","ST-2062","","1","0","0"
"20230711","","0645","ST-2650","","ST-2650","","1","0","0"
"20230711","","0645","ST-2992","","ST-2992","","1","0","0"
"20230711","","0645","ST-3233","","ST-3233","","1","0","0"
"20230711","","0645","ST-409","","ST-409","","1","0","0"
"20230711","","0645","ST-704","","ST-704","","1","0","0"
"20230711","","0650","ST-1484","","ST-1484","","1","0","0"
"20230711","","0650","ST-1692","","ST-1692","","1","0","0"
"20230711","","0650","ST-2125","","ST-2125","","1","0","0"
"20230711","","0650","ST-2226","","ST-2226","","1","0","0"
"20230711","","0650","ST-2268","","ST-2268","","1","0","0"
"20230711","","0650","ST-2544","","ST-2544","","1","1","0"
"20230711","","0650","ST-2587","","ST-2587","","2","1","0"
"20230711","","0650","ST-2703","","ST-2703","","1","0","0"
"20230711","","0655","ST-1668","","ST-1668","","1","0","0"
"20230711","","0655","ST-2056","","ST-2056","","1","0","0"
"20230711","","0655","ST-237","","ST-237","","1","0","0"
"20230711","","0655","ST-242","","ST-242","","1","0","0"
"20230711","","0655","ST-288","","ST-288","","1","0","0"
"20230711","","0655","ST-2897","","ST-2897","","1","0","0"
"20230711","","0655","ST-307","","ST-307","","1","0","0"
"20230711","","0655","ST-462","","ST-462","","1","1","0"
"20230711","","0655","ST-622","","ST-622","","1","0","0"
"20230711","","0700","ST-1081","","ST-1081","","1","0","0"
"20230711","","0700","ST-1102","","ST-1102","","1","0","0"
"20230711","","0700","ST-1427","","ST-1427","","1","0","0"
"20230711","","0700","ST-1985","","ST-1985","","1","0","0"
"20230711","","0700","ST-2310","","ST-2310","","1","0","0"
"20230711","","0700","ST-2342","","ST-2342","","1","1","0"
"20230711","","0700","ST-3086","","ST-3086","","2","0","0"
"20230711","","0700","ST-422","","ST-422","","1","0","0"
"20230711","","0700","ST-975","","ST-975","","1","1","0"
"20230711","","0705","ST-1514","","ST-1514","","1","0","0"
"20230711","","0705","ST-1649","","ST-1649","","1","0","0"
"20230711","","0705","ST-1684","","ST-1684","","1","0","0"
"20230711","","0705","ST-1710","","ST-1710","","1","0","0"
"20230711","","0705","ST-2001","","ST-2001","","1","1","0"
"20230711","","0705","ST-2050","","ST-2050","","1","0","0"
"20230711","","0705","ST-2427","","ST-2427","","1","0","0"
"20230711","","0705","ST-3211","","ST-3211","","1","0","0"
"20230711","","0705","ST-361","","ST-361","","1","0","0"
"20230711","","0705","ST-408","","ST-408","","1","0","0"
"20230711","","0705","ST-520","","ST-520","","1","0","0"
"20230711","","0705","ST-975","","ST-975","","1","0","0"
"20230711","","0710","ST-1198","","ST-1198","","1","1","0"
"20230711","","0710","ST-1270","","ST-1270","","1","0","0"
"20230711","","0710","ST-1564","","ST-1564","","1","0","0"
"20230711","","0710","ST-157","","ST-157","","1","0","0"
"20230711","","0710","ST-1616","","ST-1616","","1","0","0"
"20230711","","0710","ST-1762","","ST-1762","","1","0","0"
"20230711","","0710","ST-2068","","ST-2068","","1","0","0"
"20230711","","0710","ST-217","","ST-217","","1","0","0"
"20230711","","0710","ST-2395","","ST-2395","","1","0","0"
"20230711","","0710","ST-2411","","ST-2411","","1","0","0"
"20230711","","0710","ST-2851","","ST-2851","","1","1","0"
"20230711","","0710","ST-3146","","ST-3146","","1","0","0"
"20230711","","0710","ST-3222","","ST-3222","","1","0","0"
"20230711","","0710","ST-5","","ST-5","","1","1","0"
"20230711","","0710","ST-594","","ST-594","","2","0","0"
"20230711","","0715","ST-1523","","ST-1523","","1","1","120"
"20230711","","0715","ST-1573","","ST-1573","","1","0","0"
"20230711","","0715","ST-1710","","ST-1710","","1","0","111"
"20230711","","0715","ST-175","","ST-175","","1","0","0"
"20230711","","0715","ST-2257","","ST-2257","","1","1","0"
"20230711","","0715","ST-2709","","ST-2709","","1","1","0"
"20230711","","0715","ST-2977","","ST-2977","","1","0","0"
"20230711","","0715","ST-3002","","ST-3002","","1","0","0"
"20230711","","0715","ST-3200","","ST-3200","","1","0","0"
"20230711","","0715","ST-408","","ST-408","","1","0","0"
"20230711","","0715","ST-63","","ST-63","","1","0","0"
"20230711","","0715","ST-669","","ST-669","","1","0","0"
"20230711","","0715","ST-771","","ST-771","","1","0","0"
"20230711","","0715","ST-780","","ST-780","","1","0","0"
"20230711","","0715","ST-975","","ST-975","","1","0","0"
"20230711","","0720","ST-1008","","ST-1008","","1","0","0"
"20230711","","0720","ST-1045","","ST-1045","","1","0","20"
"20230711","","0720","ST-1178","","ST-1178","","1","0","0"
"20230711","","0720","ST-1498","","ST-1498","","1","0","0"
"20230711","","0720","ST-1701","","ST-1701","","1","0","0"
"20230711","","0720","ST-1793","","ST-1793","","1","0","0"
"20230711","","0720","ST-2027","","ST-2027","","1","0","0"
"20230711","","0720","ST-2086","","ST-2086","","1","0","0"
"20230711","","0720","ST-2223","","ST-2223","","1","0","0"
"20230711","","0720","ST-2594","","ST-2594","","1","0","0"
"20230711","","0720","ST-2943","","ST-2943","","1","0","0"
"20230711","","0720","ST-2960","","ST-2960","","1","0","120"
"20230711","","0720","ST-441","","ST-441","","1","0","0"
"20230711","","0720","ST-519","","ST-519","","1","1","50"
"20230711","","0720","ST-645","","ST-645","","1","0","0"
"20230711","","0720","ST-849","","ST-849","","1","1","80"
"20230711","","0720","ST-91","","ST-91","","1","0","0"
"20230711","","0720","ST-997","","ST-997","","1","0","0"
"20230711","","0725","ST-1178","","ST-1178","","1","0","0"
"20230711","","0725","ST-147","","ST-147","","1","0","0"
"20230711","","0725","ST-1649","","ST-1649","","1","0","60"
"20230711","","0725","ST-1813","","ST-1813","","1","0","0"
"20230711","","0725","ST-2003","","ST-2003","","1","0","0"
"20230711","","0725","ST-2041","","ST-2041","","1","0","0"
"20230711","","0725","ST-2059","","ST-2059","","1","0","0"
"20230711","","0725","ST-2594","","ST-2594","","1","0","0"
"20230711","","0725","ST-2642","","ST-2642","","1","0","0"
"20230711","","0725","ST-2792","","ST-2792","","1","0","0"
"20230711","","0725","ST-308","","ST-308","","1","0","0"
"20230711","","0725","ST-310","","ST-310","","1","0","0"
"20230711","","0725","ST-3135","","ST-3135","","1","0","0"
"20230711","","0725","ST-321","","ST-321","","1","0","0"
"20230711","","0725","ST-502","","ST-502","","1","0","0"
"20230711","","0725","ST-512","","ST-512","","2","1","0"
"20230711","","0725","ST-645","","ST-645","","1","0","0"
"20230711","","0725","ST-655","","ST-655","","1","0","0"
"20230711","","0725","ST-933","","ST-933","","1","0","0"
"20230711","","0730","ST-1238","","ST-1238","","2","0","0"
"20230711","","0730","ST-1655","","ST-1655","","1","0","0"
"20230711","","0730","ST-1780","","ST-1780","","1","1","190"
"20230711","","0730","ST-180","","ST-180","","1","1","0"
"20230711","","0730","ST-1888","","ST-1888","","1","0","0"
"20230711","","0730","ST-1889","","ST-1889","","1","0","0"
"20230711","","0730","ST-198","","ST-198","","1","0","0"
"20230711","","0730","ST-2160","","ST-2160","","1","1","250"
"20230711","","0730","ST-2221","","ST-2221","","1","0","0"
"20230711","","0730","ST-2294","","ST-2294","","1","0","0"
"20230711","","0730","ST-2331","","ST-2331","","1","0","0"
"20230711","","0730","ST-2427","","ST-2427","","1","0","0"
"20230711","","0730","ST-2544","","ST-2544","","1","0","0"
"20230711","","0730","ST-2654","","ST-2654","","1","0","0"
"20230711","","0730","ST-2681","","ST-2681","","1","0","0"
"20230711","","0730","ST-2892","","ST-2892","","1","0","0"
"20230711","","0730","ST-3008","","ST-3008","","1","0","0"
"20230711","","0730","ST-3187","","ST-3187","","1","0","0"
"20230711","","0730","ST-487","","ST-487","","1","0","0"
"20230711","","0730","ST-502","","ST-502","","1","0","0"
"20230711","","0730","ST-573","","ST-573","","1","0","0"
"20230711","","0730","ST-914","","ST-914","","1","0","0"
"20230711","","0735","ST-1006","","ST-1006","","1","0","0"
"20230711","","0735","ST-1070","","ST-1070","","2","0","0"
"20230711","","0735","ST-1241","","ST-1241","","2","0","0"
"20230711","","0735","ST-1400","","ST-1400","","1","0","0"
"20230711","","0735","ST-148","","ST-148","","1","0","0"
"20230711","","0735","ST-1559","","ST-1559","","1","0","0"
"20230711","","0735","ST-157","","ST-157","","1","0","0"
"20230711","","0735","ST-2013","","ST-2013","","1","0","0"
"20230711","","0735","ST-2031","","ST-2031","","1","0","0"
"20230711","","0735","ST-2045","","ST-2045","","1","0","0"
"20230711","","0735","ST-2050","","ST-2050","","1","0","0"
"20230711","","0735","ST-2481","","ST-2481","","1","0","0"
"20230711","","0735","ST-259","","ST-259","","1","0","0"
"20230711","","0735","ST-2593","","ST-2593","","1","0","0"
"20230711","","0735","ST-274","","ST-274","","1","0","0"
"20230711","","0735","ST-2765","","ST-2765","","1","0","0"
"20230711","","0735","ST-2888","","ST-2888","","1","1","0"
"20230711","","0735","ST-2917","","ST-2917","","1","0","0"
"20230711","","0735","ST-3043","","ST-3043","","1","0","0"
