"기준_날짜","집계_기준","기준_시간대","시작_대여소_ID","시작_대여소명","종료_대여소_ID","종료_대여소명","전체_건수","전체_이용_분","전체_이용_거리"
"20230528","출발시간","0950","ST-1949","오류2동_047_5","ST-1949","오류2동_047_5","1","0","0"
"20230528","출발시간","0950","ST-467","녹번동_001_3","ST-467","녹번동_001_3","1","0","0"
"20230528","출발시간","1020","ST-3234","삼각산동_061_1","ST-3234","삼각산동_061_1","1","1","0"
"20230528","출발시간","1050","ST-673","구로5동_005_1","ST-673","구로5동_005_1","1","0","0"
"20230528","출발시간","1110","ST-2229","삼선동_004_1","ST-2229","삼선동_004_1","1","0","0"
"20230528","출발시간","1110","ST-2862","고덕1동_024_4","ST-2862","고덕1동_024_4","1","1","0"
"20230528","출발시간","1110","ST-2894","독산1동_025_4","ST-2894","독산1동_025_4","1","0","0"
"20230528","출발시간","1115","ST-605","하계2동_041_1","ST-605","하계2동_041_1","1","0","0"
"20230528","출발시간","1120","ST-200","아현동_005_1","ST-200","아현동_005_1","1","0","0"
"20230528","출발시간","1120","ST-912","면목본동_021_1","ST-912","면목본동_021_1","1","0","0"
"20230528","출발시간","1125","ST-1729","삼전동_046_1","ST-1729","삼전동_046_1","1","1","0"
"20230528","출발시간","1130","ST-1198","왕십리도선동_028_2","ST-1198","왕십리도선동_028_2","1","0","0"
"20230528","출발시간","1135","ST-935","방배4동_002_1","ST-935","방배4동_002_1","1","0","0"
"20230528","출발시간","1140","ST-2127","번1동_001_2","ST-2127","번1동_001_2","1","0","0"
"20230528","출발시간","1155","ST-2358","대방동_065_1","ST-2358","대방동_065_1","3","0","0"
"20230528","출발시간","1200","ST-2358","대방동_065_1","ST-2358","대방동_065_1","2","0","0"
"20230528","출발시간","1205","ST-2358","대방동_065_1","ST-2358","대방동_065_1","1","0","0"
"20230528","출발시간","1215","ST-726","대방동_065_2","ST-726","대방동_065_2","1","0","0"
"20230528","출발시간","1220","ST-571","월곡2동_034_3","ST-571","월곡2동_034_3","1","0","0"
"20230528","출발시간","1220","ST-726","대방동_065_2","ST-726","대방동_065_2","1","0","0"
"20230528","출발시간","1225","ST-2523","명동_003_6","ST-2523","명동_003_6","1","0","88"
"20230528","출발시간","1230","ST-2419","발산1동_066_1","ST-2419","발산1동_066_1","1","0","0"
"20230528","출발시간","1235","ST-1259","신림동_019_1","ST-1259","신림동_019_1","1","0","0"
"20230528","출발시간","1235","ST-1916","방배본동_030_1","ST-1916","방배본동_030_1","1","0","0"
"20230528","출발시간","1240","ST-2809","신길3동_025_2","ST-2809","신길3동_025_2","1","0","0"
"20230528","출발시간","1240","ST-2832","발산1동_078_1","ST-2832","발산1동_078_1","1","0","0"
"20230528","출발시간","1300","ST-550","잠실3동_030_2","ST-550","잠실3동_030_2","1","0","0"
"20230528","출발시간","1320","ST-1496","목5동_005_1","ST-1496","목5동_005_1","1","1","0"
"20230528","출발시간","1325","ST-686","대방동_014_3","ST-686","대방동_014_3","1","0","0"
"20230528","출발시간","1325","ST-916","방학1동_031_1","ST-916","방학1동_031_1","1","0","0"
"20230528","출발시간","1325","ST-935","방배4동_002_1","ST-935","방배4동_002_1","1","0","0"
"20230528","출발시간","1330","ST-99","자양3동_050_1","ST-99","자양3동_050_1","1","0","0"
"20230528","출발시간","1335","ST-2198","충현동_027_1","ST-2198","충현동_027_1","1","0","0"
"20230528","출발시간","1335","ST-2831","공항동_001_5","ST-2831","공항동_001_5","1","0","0"
"20230528","출발시간","1340","ST-2299","상봉1동_020_1","ST-2299","상봉1동_020_1","1","0","0"
"20230528","출발시간","1340","ST-664","신도림동_045_1","ST-664","신도림동_045_1","1","0","0"
"20230528","출발시간","1340","ST-913","월계3동_039_1","ST-913","월계3동_039_1","1","0","0"
"20230528","출발시간","1350","ST-1061","천호1동_039_1","ST-1061","천호1동_039_1","1","0","0"
"20230528","출발시간","1410","ST-2578","송파2동_001_2","ST-2578","송파2동_001_2","1","0","0"
"20230528","출발시간","1415","ST-733","신대방2동_027_3","ST-733","신대방2동_027_3","1","0","30"
"20230528","출발시간","1425","ST-1681","잠실6동_031_3","ST-1681","잠실6동_031_3","1","0","0"
"20230528","출발시간","1435","ST-2707","상계3·4동_015_1","ST-2707","상계3·4동_015_1","1","0","0"
"20230528","출발시간","1440","ST-1078","오금동_005_1","ST-1078","오금동_005_1","1","0","0"
"20230528","출발시간","1445","ST-1111","공릉1동_067_1","ST-1111","공릉1동_067_1","1","1","0"
"20230528","출발시간","1445","ST-1135","도봉1동_037_1","ST-1135","도봉1동_037_1","1","0","0"
"20230528","출발시간","1445","ST-1171","신사동_029_1","ST-1171","신사동_029_1","1","1","0"
"20230528","출발시간","1445","ST-408","용신동_039_2","ST-408","용신동_039_2","1","0","0"
"20230528","출발시간","1530","ST-262","장안2동_053_1","ST-262","장안2동_053_1","1","1","0"
"20230528","출발시간","1535","ST-410","장안1동_041_1","ST-410","장안1동_041_1","1","0","0"
"20230528","출발시간","1620","ST-1064","발산1동_060_1","ST-1064","발산1동_060_1","1","0","0"
"20230528","출발시간","1625","ST-499","명일1동_010_5","ST-499","명일1동_010_5","1","0","0"
"20230528","출발시간","1625","ST-925","양재2동_047_5","ST-925","양재2동_047_5","2","1","0"
"20230528","출발시간","1630","ST-2761","신정4동_015_1","ST-2761","신정4동_015_1","1","0","0"
"20230528","출발시간","1640","ST-1107","번3동_011_1","ST-1107","번3동_011_1","1","0","0"
"20230528","출발시간","1645","ST-736","중계1동_037_1","ST-736","중계1동_037_1","1","0","0"
"20230528","출발시간","1705","ST-1496","목5동_005_1","ST-1496","목5동_005_1","1","0","0"
"20230528","출발시간","1705","ST-1510","등촌1동_001_1","ST-1510","등촌1동_001_1","1","0","0"
"20230528","출발시간","1710","ST-1103","미아동_010_2","ST-1103","미아동_010_2","1","0","0"
"20230528","출발시간","1725","ST-2602","잠실7동_017_1","ST-2602","잠실7동_017_1","1","0","0"
"20230528","출발시간","1725","ST-33","북가좌2동_004_1","ST-33","북가좌2동_004_1","1","0","0"
"20230528","출발시간","1735","ST-831","방화3동_005_1","ST-831","방화3동_005_1","1","1","0"
"20230528","출발시간","1740","ST-3162","삼전동_046_3","ST-3162","삼전동_046_3","1","0","0"
"20230528","출발시간","1740","ST-97","화양동_040_1","ST-97","화양동_040_1","1","0","0"
"20230528","출발시간","1745","ST-2635","묵1동_003_1","ST-2635","묵1동_003_1","1","0","0"
"20230528","출발시간","1755","ST-1702","은천동_016_1","ST-1702","은천동_016_1","1","0","0"
"20230528","출발시간","1755","ST-384","능동_002_5","ST-384","능동_002_5","1","1","0"
"20230528","출발시간","1755","ST-831","방화3동_005_1","ST-831","방화3동_005_1","1","0","0"
"20230528","출발시간","1805","ST-605","하계2동_041_1","ST-605","하계2동_041_1","1","0","0"
"20230528","출발시간","1815","ST-1595","고덕2동_003_2","ST-1595","고덕2동_003_2","1","0","0"
"20230528","출발시간","1815","ST-3012","구의3동_026_1","ST-3012","구의3동_026_1","1","1","0"
"20230528","출발시간","1835","ST-823","일원2동_002_1","ST-823","일원2동_002_1","1","0","0"
"20230528","출발시간","1840","ST-2147","상암동_009_1","ST-2147","상암동_009_1","1","0","0"
"20230528","출발시간","1845","ST-2991","잠실3동_023_1","ST-2991","잠실3동_023_1","1","0","0"
"20230528","출발시간","1900","ST-2704","월계2동_046_1","ST-2704","월계2동_046_1","1","1","20"
"20230528","출발시간","1905","ST-2979","연남동_034_1","ST-2979","연남동_034_1","1","1","0"
"20230528","출발시간","1905","ST-347","북가좌2동_046_1","ST-347","북가좌2동_046_1","1","0","0"
"20230528","출발시간","1925","ST-3220","방배3동_041_2","ST-3220","방배3동_041_2","1","0","0"
"20230528","출발시간","1935","ST-300","신길6동_030_1","ST-300","신길6동_030_1","1","0","0"
"20230528","출발시간","1955","ST-86","상암동_025_8","ST-86","상암동_025_8","2","0","0"
"20230528","출발시간","1955","ST-914","상계5동_036_1","ST-914","상계5동_036_1","1","0","0"
"20230528","출발시간","2000","ST-311","목1동_040_1","ST-311","목1동_040_1","1","0","0"
"20230528","출발시간","2005","ST-1754","상암동_031_1","ST-1754","상암동_031_1","1","0","0"
"20230528","출발시간","2005","ST-413","당산1동_002_1","ST-413","당산1동_002_1","1","0","0"
"20230528","출발시간","2025","ST-330","한남동_035_2","ST-330","한남동_035_2","1","0","0"
"20230528","출발시간","2025","ST-942","면목5동_015_1","ST-942","면목5동_015_1","1","0","0"
"20230528","출발시간","2030","ST-1499","신정7동_001_1","ST-1499","신정7동_001_1","1","0","0"
"20230528","출발시간","2035","ST-1420","성내3동_030_1","ST-1420","성내3동_030_1","1","0","0"
"20230528","출발시간","2040","ST-2606","가락1동_001_9","ST-2606","가락1동_001_9","1","1","0"
"20230528","출발시간","2055","ST-660","독산1동_031_2","ST-660","독산1동_031_2","1","0","0"
"20230528","출발시간","2105","ST-2293","중화1동_007_1","ST-2293","중화1동_007_1","1","0","0"
"20230528","출발시간","2110","ST-1380","망우3동_032_1","ST-1380","망우3동_032_1","1","1","0"
"20230528","출발시간","2110","ST-1521","구로3동_002_1","ST-1521","구로3동_002_1","1","0","0"
"20230528","출발시간","2115","ST-2542","화양동_039_1","ST-2542","화양동_039_1","1","1","0"
"20230528","출발시간","2120","ST-2536","성산1동_019_2","ST-2536","성산1동_019_2","1","0","0"
"20230528","출발시간","2120","ST-702","신림동_029_1","ST-702","신림동_029_1","1","0","0"
"20230528","출발시간","2125","ST-1137","창5동_001_1","ST-1137","창5동_001_1","1","0","0"
"20230528","출발시간","2125","ST-1198","왕십리도선동_028_2","ST-1198","왕십리도선동_028_2","1","0","0"
"20230528","출발시간","2135","ST-2747","둔촌2동_032_1","ST-2747","둔촌2동_032_1","1","0","0"
"20230528","출발시간","2145","ST-1990","영등포본동_015_3","ST-1990","영등포본동_015_3","1","0","0"
"20230528","출발시간","2155","ST-2748","성내2동_026_1","ST-2748","성내2동_026_1","1","0","0"
"20230528","출발시간","2155","ST-495","성내3동_014_1","ST-495","성내3동_014_1","1","1","0"
"20230528","출발시간","2200","ST-1104","수유2동_005_1","ST-1104","수유2동_005_1","1","0","0"
"20230528","출발시간","2200","ST-522","우장산동_004_2","ST-522","우장산동_004_2","1","0","0"
"20230528","출발시간","2205","ST-1169","잠원동_034_1","ST-1169","잠원동_034_1","1","0","0"
"20230528","출발시간","2215","ST-944","필동_008_2","ST-944","필동_008_2","1","0","0"
"20230528","출발시간","2225","ST-2008","신정3동_066_2","ST-2008","신정3동_066_2","1","0","0"
"20230528","출발시간","2230","ST-73","여의동_009_1","ST-73","여의동_009_1","1","0","0"
"20230528","출발시간","2240","ST-1990","영등포본동_015_3","ST-1990","영등포본동_015_3","1","1","20"
"20230528","출발시간","2310","ST-522","우장산동_004_2","ST-522","우장산동_004_2","1","0","0"
"20230528","출발시간","2325","ST-2411","공항동_001_1","ST-2411","공항동_001_1","1","0","0"
"20230528","출발시간","2335","ST-210","성산1동_009_1","ST-210","성산1동_009_1","1","0","20"
"20230528","출발시간","2340","ST-2544","구의1동_001_1","ST-2544","구의1동_001_1","1","0","0"
"20230528","출발시간","2345","ST-1616","왕십리2동_004_1","ST-1616","왕십리2동_004_1","1","0","0"
"20230528","출발시간","2345","ST-3084","가양2동_019_1","ST-3084","가양2동_019_1","1","0","0"
"20230528","출발시간","2345","ST-702","신림동_029_1","ST-702","신림동_029_1","1","0","0"
"20230528","출발시간","2350","ST-2036","가양1동_039_12","ST-2036","가양1동_039_12","1","0","0"
"20230528","출발시간","2350","ST-522","우장산동_004_2","ST-522","우장산동_004_2","1","0","0"
"20230528","도착시간","0000","ST-2486","공항동_006_2","ST-2486","공항동_006_2","1","0","142"
"20230528","도착시간","0005","ST-1223","구로5동_002_1","ST-1223","구로5동_002_1","1","1","0"
"20230528","도착시간","0005","ST-1390","수유2동_030_1","ST-1390","수유2동_030_1","1","0","0"
"20230528","도착시간","0005","ST-935","방배4동_002_1","ST-935","방배4동_002_1","1","0","0"
"20230528","도착시간","0010","ST-935","방배4동_002_1","ST-935","방배4동_002_1","1","0","0"
"20230528","도착시간","0015","ST-1420","성내3동_030_1","ST-1420","성내3동_030_1","1","0","0"
"20230528","도착시간","0020","ST-2016","목1동_044_1","ST-2016","목1동_044_1","1","0","0"
"20230528","도착시간","0020","ST-2996","신사동_020_1","ST-2996","신사동_020_1","1","1","130"
"20230528","도착시간","0025","ST-2062","상계1동_005_1","ST-2062","상계1동_005_1","1","1","0"
"20230528","도착시간","0025","ST-359","행당1동_001_1","ST-359","행당1동_001_1","1","0","0"
"20230528","도착시간","0025","ST-691","상도1동_049_1","ST-691","상도1동_049_1","1","0","0"
"20230528","도착시간","0025","ST-966","역삼2동_023_1","ST-966","역삼2동_023_1","1","0","0"
"20230528","도착시간","0030","ST-506","성수2가3동_021_2","ST-506","성수2가3동_021_2","1","0","0"
"20230528","도착시간","0030","ST-99","자양3동_050_1","ST-99","자양3동_050_1","1","0","0"
"20230528","도착시간","0035","ST-754","방배2동_048_1","ST-754","방배2동_048_1","1","0","0"
"20230528","도착시간","0040","ST-2353","대방동_015_2","ST-2353","대방동_015_2","1","1","0"
"20230528","도착시간","0045","ST-2134","인수동_021_1","ST-2134","인수동_021_1","1","0","0"
"20230528","도착시간","0045","ST-278","양평2동_039_1","ST-278","양평2동_039_1","1","1","0"
"20230528","도착시간","0105","ST-1466","쌍문4동_013_1","ST-1466","쌍문4동_013_1","1","0","0"
"20230528","도착시간","0115","ST-462","신사2동_025_1","ST-462","신사2동_025_1","1","1","0"
"20230528","도착시간","0115","ST-827","안암동_030_1","ST-827","안암동_030_1","1","1","0"
"20230528","도착시간","0135","ST-1546","조원동_004_1","ST-1546","조원동_004_1","1","0","0"
"20230528","도착시간","0150","ST-1866","석촌동_002_1","ST-1866","석촌동_002_1","1","0","0"
"20230528","도착시간","0150","ST-2888","우장산동_020_1","ST-2888","우장산동_020_1","1","0","0"
"20230528","도착시간","0200","ST-1653","영등포동_001_1","ST-1653","영등포동_001_1","1","0","0"
"20230528","도착시간","0205","ST-2572","위례동_003_1","ST-2572","위례동_003_1","1","0","0"
"20230528","도착시간","0210","ST-2343","행당1동_003_1","ST-2343","행당1동_003_1","1","0","0"
"20230528","도착시간","0215","ST-1493","홍은2동_003_1","ST-1493","홍은2동_003_1","1","0","0"
"20230528","도착시간","0225","ST-102","자양1동_003_1","ST-102","자양1동_003_1","1","0","0"
"20230528","도착시간","0230","ST-2223","석관동_001_1","ST-2223","석관동_001_1","1","0","0"
"20230528","도착시간","0230","ST-2464","구로5동_002_2","ST-2464","구로5동_002_2","1","0","0"
"20230528","도착시간","0230","ST-784","삼성1동_004_1","ST-784","삼성1동_004_1","1","0","0"
"20230528","도착시간","0235","ST-395","장안2동_022_2","ST-395","장안2동_022_2","1","0","0"
"20230528","도착시간","0240","ST-2167","서교동_023_1","ST-2167","서교동_023_1","1","0","0"
"20230528","도착시간","0240","ST-2907","세곡동_032_1","ST-2907","세곡동_032_1","1","0","0"
"20230528","도착시간","0245","ST-455","응암1동_032_1","ST-455","응암1동_032_1","1","0","0"
"20230528","도착시간","0310","ST-2560","휘경2동_034_1","ST-2560","휘경2동_034_1","1","0","0"
"20230528","도착시간","0310","ST-8","합정동_028_1","ST-8","합정동_028_1","1","0","0"
"20230528","도착시간","0335","ST-413","당산1동_002_1","ST-413","당산1동_002_1","1","0","0"
"20230528","도착시간","0340","ST-1227","개봉1동_050_1","ST-1227","개봉1동_050_1","1","0","0"
"20230528","도착시간","0345","ST-198","신당동_002_1","ST-198","신당동_002_1","2","0","0"
"20230528","도착시간","0350","ST-1690","자양4동_005_2","ST-1690","자양4동_005_2","1","0","0"
"20230528","도착시간","0410","ST-1298","장안1동_065_1","ST-1298","장안1동_065_1","1","0","0"
"20230528","도착시간","0420","ST-160","종로5·6가동_001_1","ST-160","종로5·6가동_001_1","1","0","0"
"20230528","도착시간","0435","ST-3056","이태원1동_004_2","ST-3056","이태원1동_004_2","1","0","0"
"20230528","도착시간","0440","ST-2748","성내2동_026_1","ST-2748","성내2동_026_1","1","0","0"
"20230528","도착시간","0445","ST-2748","성내2동_026_1","ST-2748","성내2동_026_1","1","0","0"
"20230528","도착시간","0450","ST-4","서교동_017_1","ST-4","서교동_017_1","1","0","0"
"20230528","도착시간","0505","ST-1293","방학3동_002_1","ST-1293","방학3동_002_1","1","0","0"
"20230528","도착시간","0505","ST-2472","종로1·2·3·4가동_008_5","ST-2472","종로1·2·3·4가동_008_5","1","0","0"
"20230528","도착시간","0510","ST-2472","종로1·2·3·4가동_008_5","ST-2472","종로1·2·3·4가동_008_5","1","1","60"
"20230528","도착시간","0520","ST-1047","성내1동_023_1","ST-1047","성내1동_023_1","1","0","0"
"20230528","도착시간","0530","ST-2008","신정3동_066_2","ST-2008","신정3동_066_2","1","0","0"
"20230528","도착시간","0545","ST-1804","삼청동_001_3","ST-1804","삼청동_001_3","1","0","0"
"20230528","도착시간","0550","ST-160","종로5·6가동_001_1","ST-160","종로5·6가동_001_1","1","0","0"
"20230528","도착시간","0555","ST-2342","용답동_004_1","ST-2342","용답동_004_1","1","0","0"
"20230528","도착시간","0615","ST-2204","연희동_010_1","ST-2204","연희동_010_1","1","0","10"
"20230528","도착시간","0620","ST-2803","대방동_015_3","ST-2803","대방동_015_3","1","1","90"
"20230528","도착시간","0625","ST-2419","발산1동_066_1","ST-2419","발산1동_066_1","1","0","0"
"20230528","도착시간","0715","ST-1288","월계2동_048_1","ST-1288","월계2동_048_1","1","0","0"
"20230528","도착시간","0745","ST-2285","중화2동_012_1","ST-2285","중화2동_012_1","1","0","0"
"20230528","도착시간","0745","ST-2594","잠실4동_001_1","ST-2594","잠실4동_001_1","1","0","0"
"20230528","도착시간","0745","ST-473","불광1동_072_2","ST-473","불광1동_072_2","1","0","0"
"20230528","도착시간","0745","ST-89","성산2동_041_5","ST-89","성산2동_041_5","1","0","0"
"20230528","도착시간","0750","ST-158","이화동_006_1","ST-158","이화동_006_1","1","0","0"
"20230528","도착시간","0750","ST-465","응암1동_008_1","ST-465","응암1동_008_1","1","0","0"
"20230528","도착시간","0810","ST-2548","광장동_001_1","ST-2548","광장동_001_1","1","0","0"
"20230528","도착시간","0810","ST-259","구의2동_033_1","ST-259","구의2동_033_1","1","0","0"
"20230528","도착시간","0825","ST-3094","등촌1동_003_2","ST-3094","등촌1동_003_2","1","0","0"
"20230528","도착시간","0840","ST-1649","영등포동_012_1","ST-1649","영등포동_012_1","1","0","0"
"20230528","도착시간","0905","ST-2888","우장산동_020_1","ST-2888","우장산동_020_1","1","0","0"
"20230528","도착시간","0925","ST-1097","면목2동_028_1","ST-1097","면목2동_028_1","1","0","0"
"20230528","도착시간","0925","ST-1198","왕십리도선동_028_2","ST-1198","왕십리도선동_028_2","1","0","0"
"20230528","도착시간","0935","ST-1282","중계1동_059_1","ST-1282","중계1동_059_1","1","0","0"
"20230528","도착시간","0935","ST-2742","둔촌2동_002_2","ST-2742","둔촌2동_002_2","1","1","0"
"20230528","도착시간","0950","ST-1949","오류2동_047_5","ST-1949","오류2동_047_5","1","0","0"
"20230528","도착시간","0950","ST-467","녹번동_001_3","ST-467","녹번동_001_3","1","0","0"
"20230528","도착시간","1020","ST-3234","삼각산동_061_1","ST-3234","삼각산동_061_1","1","1","0"
"20230528","도착시간","1050","ST-673","구로5동_005_1","ST-673","구로5동_005_1","1","0","0"
"20230528","도착시간","1110","ST-2229","삼선동_004_1","ST-2229","삼선동_004_1","1","0","0"
"20230528","도착시간","1110","ST-2894","독산1동_025_4","ST-2894","독산1동_025_4","1","0","0"
"20230528","도착시간","1115","ST-2862","고덕1동_024_4","ST-2862","고덕1동_024_4","1","1","0"
"20230528","도착시간","1115","ST-605","하계2동_041_1","ST-605","하계2동_041_1","1","0","0"
"20230528","도착시간","1120","ST-200","아현동_005_1","ST-200","아현동_005_1","1","0","0"
"20230528","도착시간","1120","ST-912","면목본동_021_1","ST-912","면목본동_021_1","1","0","0"
"20230528","도착시간","1125","ST-1729","삼전동_046_1","ST-1729","삼전동_046_1","1","1","0"
"20230528","도착시간","1130","ST-1198","왕십리도선동_028_2","ST-1198","왕십리도선동_028_2","1","0","0"
"20230528","도착시간","1135","ST-935","방배4동_002_1","ST-935","방배4동_002_1","1","0","0"
"20230528","도착시간","1145","ST-2127","번1동_001_2","ST-2127","번1동_001_2","1","0","0"
"20230528","도착시간","1200","ST-2358","대방동_065_1","ST-2358","대방동_065_1","2","0","0"
