"기준_날짜","집계_기준","기준_시간","시작_대여소","시작_대여소명","종료_대여소","종료_대여소명","전체건수","전체_이용_분","전체_이용_거리"
"20231230","출발시간","0000","ST-923","사당2동_052_1","ST-1152","사당3동_024_1","1","7","1067"
"20231230","출발시간","0000","ST-2045","가양1동_039_16","ST-2037","가양1동_043_1","1","9","1035"
"20231230","출발시간","0000","ST-2054","화곡1동_062_1","ST-2992","화곡3동_001_2","1","14","1951"
"20231230","출발시간","0000","ST-1990","영등포본동_015_3","ST-303","신길3동_029_1","1","6","1311"
"20231230","출발시간","0000","ST-1982","신길3동_025_1","ST-3142","영등포본동_015_4","1","15","2200"
"20231230","출발시간","0000","ST-772","양재2동_006_1","ST-889","양재1동_031_2","1","5","1230"
"20231230","출발시간","0000","ST-2606","가락1동_001_9","ST-2583","가락1동_001_7","1","6","940"
"20231230","출발시간","0000","ST-2606","가락1동_001_9","ST-2987","문정2동_012_1","1","6","982"
"20231230","출발시간","0000","ST-536","화곡1동_060_1","ST-2001","목4동_044_1","1","10","2140"
"20231230","출발시간","0000","ST-3230","가락본동_044_1","ST-2571","잠실6동_024_1","1","19","3390"
"20231230","출발시간","0000","ST-2636","망우본동_045_1","ST-3006","망우본동_017_1","1","10","1062"
"20231230","출발시간","0000","ST-918","구로4동_006_2","ST-952","조원동_019_2","1","13","2412"
"20231230","출발시간","0000","ST-426","당산2동_017_1","ST-1973","당산2동_032_1","1","5","909"
"20231230","출발시간","0000","ST-1609","숭인2동_005_1","ST-1818","혜화동_037_1","1","14","2490"
"20231230","출발시간","0000","ST-1479","응암1동_019_1","ST-2194","홍은1동_017_1","1","22","2050"
"20231230","출발시간","0000","ST-437","청파동_027_1","ST-946","청파동_011_1","1","8","1210"
"20231230","출발시간","0000","ST-1586","잠실6동_031_1","ST-891","잠실6동_031_5","1","3","518"
"20231230","출발시간","0000","ST-1578","세곡동_054_1","ST-1364","세곡동_002_1","1","4","738"
"20231230","출발시간","0000","ST-553","잠실3동_038_1","ST-963","논현2동_018_1","1","67","6990"
"20231230","출발시간","0000","ST-2987","문정2동_012_1","ST-2588","장지동_012_1","1","24","2502"
"20231230","출발시간","0000","ST-949","방배본동_011_1","ST-2363","사당1동_034_1","1","24","1520"
"20231230","출발시간","0000","ST-1065","가양1동_040_1","ST-2049","발산1동_012_4","1","10","1170"
"20231230","도착시간","0000","ST-1103","미아동_010_2","ST-1103","미아동_010_2","1","0","0"
"20231230","출발시간","0000","ST-1914","방배4동_026_1","ST-2669","방배3동_006_1","1","10","1510"
"20231230","출발시간","0000","ST-2903","황학동_007_1","ST-1782","광희동_005_1","1","11","1580"
"20231230","출발시간","0000","ST-2873","신사동_037_1","ST-1542","신대방1동_013_1","1","6","1240"
"20231230","도착시간","0000","ST-241","사근동_001_1","ST-241","사근동_001_1","1","0","0"
"20231230","출발시간","0000","ST-2014","신정7동_003_2","ST-2005","신정1동_003_1","1","8","1342"
"20231230","출발시간","0000","ST-1862","잠실3동_048_1","ST-1867","잠실3동_067_1","1","4","837"
"20231230","출발시간","0000","ST-2075","월계3동_041_1","ST-2074","월계1동_024_1","1","7","1133"
"20231230","출발시간","0000","ST-702","신림동_029_1","ST-1259","신림동_019_1","1","6","766"
"20231230","출발시간","0000","ST-289","문래동_048_1","ST-2815","영등포동_024_2","1","6","649"
"20231230","출발시간","0000","ST-2160","성산2동_044_1","ST-220","홍은2동_033_1","1","22","3660"
"20231230","도착시간","0000","ST-87","성산2동_041_4","ST-89","성산2동_041_5","1","1","260"
"20231230","도착시간","0000","ST-2667","반포4동_001_1","ST-2667","반포4동_001_1","1","0","0"
"20231230","출발시간","0000","ST-1137","창5동_001_1","ST-2099","쌍문3동_031_1","1","7","1460"
"20231230","출발시간","0000","ST-496","성내2동_017_1","ST-497","성내1동_001_1","1","4","550"
"20231230","출발시간","0000","ST-1008","신월2동_026_1","ST-2762","신정4동_052_1","1","15","430"
"20231230","출발시간","0000","ST-1817","혜화동_004_1","ST-171","이화동_011_1","1","23","2494"
"20231230","출발시간","0000","ST-1482","불광1동_072_1","ST-467","녹번동_001_3","1","7","560"
"20231230","출발시간","0000","ST-68","여의동_058_1","ST-71","여의동_050_1","1","4","770"
"20231230","출발시간","0000","ST-3012","구의3동_026_1","ST-255","구의3동_028_4","1","2","420"
"20231230","출발시간","0000","ST-3280","상계1동_062_1","ST-611","상계6·7동_029_2","1","12","2211"
"20231230","출발시간","0000","ST-369","왕십리도선동_018_1","ST-265","용신동_013_1","1","5","531"
"20231230","출발시간","0000","ST-2264","역촌동_073_1","ST-479","역촌동_068_1","1","4","540"
"20231230","출발시간","0000","ST-2022","방화3동_028_1","ST-1727","방화1동_030_1","1","11","1131"
"20231230","출발시간","0000","ST-89","성산2동_041_5","ST-2974","상암동_025_4","1","8","1282"
"20231230","출발시간","0000","ST-877","노량진1동_001_5","ST-699","노량진2동_015_1","1","7","849"
"20231230","출발시간","0000","ST-290","도림동_023_1","ST-664","신도림동_045_1","1","14","910"
"20231230","출발시간","0000","ST-862","수유3동_007_1","ST-2459","번1동_005_1","1","42","3370"
"20231230","출발시간","0000","ST-2533","성산2동_008_1","ST-2208","남가좌1동_018_1","1","2","0"
"20231230","출발시간","0000","ST-2022","방화3동_028_1","ST-2022","방화3동_028_1","1","0","0"
"20231230","출발시간","0000","ST-827","안암동_030_1","ST-3165","용신동_001_1","1","5","603"
"20231230","출발시간","0000","ST-2375","대학동_008_1","ST-2823","신길6동_007_1","2","86","12130"
"20231230","출발시간","0000","ST-647","미아동_010_3","ST-2406","월곡1동_004_1","1","15","2434"
"20231230","출발시간","0000","ST-2659","반포1동_008_1","ST-1906","서초4동_001_1","1","13","2380"
"20231230","출발시간","0000","ST-873","구로5동_027_2","ST-2559","신도림동_072_1","1","5","790"
"20231230","출발시간","0000","ST-1722","구의2동_042_1","ST-2308","화양동_041_2","1","13","2227"
"20231230","출발시간","0000","ST-914","상계5동_036_1","ST-3134","상계3·4동_015_2","1","7","1478"
"20231230","출발시간","0000","ST-2667","반포4동_001_1","ST-2667","반포4동_001_1","1","0","0"
"20231230","출발시간","0000","ST-2667","반포4동_001_1","ST-927","반포1동_058_1","1","5","659"
"20231230","출발시간","0000","ST-1696","구로2동_002_2","ST-1228","개봉1동_062_1","1","6","893"
"20231230","출발시간","0000","ST-3142","영등포본동_015_4","ST-416","문래동_003_1","1","15","1700"
"20231230","출발시간","0000","ST-702","신림동_029_1","ST-882","은천동_039_1","1","8","821"
"20231230","출발시간","0000","ST-1868","잠실3동_030_1","ST-1859","석촌동_003_1","1","7","1610"
"20231230","출발시간","0000","ST-2073","월계2동_001_2","ST-2705","월계2동_048_2","1","3","88"
"20231230","출발시간","0000","ST-1018","목5동_080_1","ST-997","목4동_021_1","1","5","640"
"20231230","도착시간","0000","ST-3012","구의3동_026_1","ST-255","구의3동_028_4","1","2","420"
"20231230","도착시간","0000","ST-1249","등촌3동_042_1","ST-2557","화곡6동_022_1","1","4","860"
"20231230","출발시간","0000","ST-1403","가산동_006_1","ST-632","독산1동_035_1","1","17","2500"
"20231230","출발시간","0000","ST-2045","가양1동_039_16","ST-2411","공항동_001_1","1","5","790"
"20231230","출발시간","0000","ST-426","당산2동_017_1","ST-293","영등포동_008_1","1","4","760"
"20231230","출발시간","0000","ST-3211","상계3·4동_033_1","ST-1473","중계본동_032_1","1","12","2220"
"20231230","출발시간","0000","ST-1109","수유3동_016_1","ST-2134","인수동_021_1","1","15","920"
"20231230","출발시간","0000","ST-1789","약수동_023_1","ST-325","한남동_005_1","1","6","1400"
"20231230","출발시간","0000","ST-3092","창2동_009_3","ST-1469","창2동_036_1","1","4","1010"
"20231230","출발시간","0000","ST-683","노량진1동_001_3","ST-2240","이촌2동_011_2","1","7","720"
"20231230","출발시간","0000","ST-522","우장산동_004_2","ST-1510","등촌1동_001_1","1","11","1389"
"20231230","출발시간","0000","ST-1279","상계6·7동_001_2","ST-2726","창4동_004_1","1","6","1050"
"20231230","출발시간","0000","ST-2102","쌍문1동_006_1","ST-1387","우이동_015_1","1","5","913"
"20231230","도착시간","0000","ST-3142","영등포본동_015_4","ST-3204","영등포동_036_2","1","3","459"
"20231230","출발시간","0000","ST-1300","장안1동_069_1","ST-262","장안2동_053_1","1","8","1180"
"20231230","출발시간","0000","ST-665","구로1동_029_1","ST-1529","구로2동_002_1","1","4","812"
"20231230","출발시간","0000","ST-1719","오륜동_001_4","ST-1086","오륜동_001_1","1","3","682"
"20231230","출발시간","0000","ST-2364","사당1동_015_1","ST-1152","사당3동_024_1","1","5","915"
"20231230","출발시간","0000","ST-1249","등촌3동_042_1","ST-2557","화곡6동_022_1","1","4","860"
"20231230","출발시간","0000","ST-1652","대림2동_008_1","ST-1697","대림3동_036_1","1","4","700"
"20231230","출발시간","0000","ST-2726","창4동_004_1","ST-1470","창4동_040_1","1","6","993"
"20231230","출발시간","0000","ST-2005","신정1동_003_1","ST-2396","신정6동_019_3","1","7","1091"
"20231230","출발시간","0000","ST-1996","목1동_049_1","ST-3047","신정1동_001_1","1","2","410"
"20231230","출발시간","0000","ST-2833","석촌동_021_1","ST-553","잠실3동_038_1","1","7","1240"
"20231230","출발시간","0000","ST-2074","월계1동_024_1","ST-2083","월계2동_001_3","1","11","1640"
"20231230","출발시간","0000","ST-1263","군자동_038_1","ST-1722","구의2동_042_1","1","14","1981"
"20231230","출발시간","0000","ST-445","군자동_030_1","ST-1194","군자동_019_1","1","5","1029"
"20231230","출발시간","0000","ST-1198","왕십리도선동_028_2","ST-369","왕십리도선동_018_1","1","4","612"
"20231230","출발시간","0000","ST-720","낙성대동_007_1","ST-1156","낙성대동_034_1","1","4","830"
"20231230","출발시간","0000","ST-241","사근동_001_1","ST-241","사근동_001_1","1","0","0"
"20231230","출발시간","0000","ST-241","사근동_001_1","ST-248","행당2동_001_1","1","7","1100"
"20231230","출발시간","0000","ST-1867","잠실3동_067_1","ST-1867","잠실3동_067_1","1","77","11258"
"20231230","출발시간","0000","ST-1531","구로1동_002_2","ST-1522","개봉2동_039_1","1","8","1128"
"20231230","출발시간","0000","ST-1473","중계본동_032_1","X","","1","15","461"
"20231230","출발시간","0000","ST-3051","충현동_034_1","ST-3080","원효로1동_017_1","1","28","4046"
"20231230","출발시간","0000","ST-2742","성내3동_012_1","ST-1044","둔촌2동_001_1","1","8","1380"
"20231230","출발시간","0000","ST-360","행당1동_004_1","ST-398","답십리1동_041_1","2","35","4676"
"20231230","출발시간","0000","ST-368","성수2가3동_002_3","ST-482","성수2가3동_021_1","1","4","390"
"20231230","출발시간","0000","ST-459","녹번동_033_1","ST-460","응암3동_017_1","1","7","1913"
"20231230","출발시간","0000","ST-3189","수궁동_048_2","ST-2828","오류2동_054_2","1","6","1002"
"20231230","출발시간","0000","ST-699","노량진2동_015_1","ST-699","노량진2동_015_1","1","18","2000"
"20231230","출발시간","0000","ST-2396","신정6동_019_3","ST-2007","신정2동_021_2","1","6","1083"
"20231230","도착시간","0000","ST-2022","방화3동_028_1","ST-2022","방화3동_028_1","1","0","0"
"20231230","출발시간","0000","ST-2907","세곡동_032_1","ST-1364","세곡동_002_1","1","7","1750"
"20231230","출발시간","0000","ST-1707","문정2동_029_1","ST-1853","가락본동_014_1","1","9","860"
"20231230","출발시간","0000","ST-831","방화3동_005_1","ST-831","방화3동_005_1","1","0","0"
"20231230","출발시간","0000","ST-1990","영등포본동_015_3","ST-291","영등포본동_026_1","1","4","490"
"20231230","출발시간","0000","ST-3116","상계6·7동_025_1","ST-1286","중계2·3동_050_1","1","8","1065"
"20231230","출발시간","0000","ST-3230","가락본동_044_1","ST-1888","수서동_025_3","1","17","2570"
"20231230","출발시간","0000","ST-2033","가양1동_039_10","ST-2489","가양1동_002_2","1","8","1207"
"20231230","출발시간","0000","ST-2753","오류2동_006_1","ST-2435","오류2동_044_2","1","11","2219"
"20231230","출발시간","0000","ST-2033","가양1동_039_10","ST-2045","가양1동_039_16","1","3","737"
"20231230","출발시간","0000","ST-1632","용신동_025_1","ST-2276","제기동_046_1","1","8","570"
"20231230","출발시간","0000","ST-3094","등촌1동_003_2","ST-1511","등촌3동_043_1","1","6","692"
"20231230","출발시간","0000","ST-2797","방이2동_012_1","ST-543","오금동_007_1","1","10","1847"
"20231230","출발시간","0000","ST-2087","중계2·3동_061_1","ST-2070","중계1동_051_1","1","6","980"
"20231230","출발시간","0000","ST-508","방화1동_008_1","ST-828","공항동_002_1","1","20","1734"
"20231230","출발시간","0000","ST-3136","성수2가3동_002_2","ST-942","면목5동_015_1","1","43","7000"
"20231230","출발시간","0000","ST-2152","서교동_030_1","ST-40","신촌동_030_1","1","99","2692"
"20231230","출발시간","0000","ST-1103","미아동_010_2","ST-1103","미아동_010_2","1","0","0"
"20231230","출발시간","0000","ST-8","합정동_028_1","ST-4","서교동_017_1","1","12","850"
"20231230","출발시간","0000","ST-446","성수2가1동_020_1","ST-2865","자양2동_045_2","1","12","2542"
"20231230","출발시간","0000","ST-157","이화동_016_1","ST-1820","종로5·6가동_007_3","1","5","720"
"20231230","출발시간","0000","ST-3142","영등포본동_015_4","ST-3204","영등포동_036_2","1","3","459"
"20231230","출발시간","0000","ST-2449","원효로2동_027_3","ST-1342","남영동_001_2","1","12","1326"
"20231230","출발시간","0000","ST-3084","가양2동_019_1","ST-2023","가양1동_022_1","1","8","1329"
"20231230","출발시간","0000","ST-1323","도림동_027_1","ST-1990","영등포본동_015_3","1","6","2297"
"20231230","출발시간","0000","ST-421","양평2동_038_1","ST-3212","당산1동_001_1","1","12","1700"
"20231230","출발시간","0000","ST-850","상봉2동_001_1","ST-1451","망우본동_064_1","1","5","820"
"20231230","출발시간","0000","ST-2067","공릉1동_034_1","ST-2067","공릉1동_034_1","1","14","2050"
"20231230","도착시간","0000","ST-1198","왕십리도선동_028_2","ST-369","왕십리도선동_018_1","1","4","612"
"20231230","출발시간","0000","ST-891","잠실6동_031_5","ST-259","구의2동_033_1","1","36","4942"
"20231230","출발시간","0000","ST-2368","사당2동_018_1","ST-1152","사당3동_024_1","1","23","2060"
"20231230","출발시간","0000","ST-1285","중계2·3동_045_1","ST-605","하계2동_041_2","1","10","1290"
"20231230","출발시간","0000","ST-258","자양2동_046_1","ST-1661","자양4동_005_1","1","16","2030"
"20231230","출발시간","0000","ST-446","성수2가1동_020_1","ST-1599","금호4가동_009_1","1","17","2874"
"20231230","출발시간","0000","ST-1099","상봉2동_002_1","ST-2265","이문2동_020_1","1","27","3183"
"20231230","출발시간","0000","ST-1582","삼전동_006_1","ST-501","길동_049_1","1","37","7091"
"20231230","출발시간","0000","ST-3094","등촌1동_003_2","ST-1351","등촌3동_054_1","1","10","1710"
"20231230","출발시간","0000","ST-610","상계6·7동_050_1","ST-2085","중계2·3동_062_1","1","17","1231"
"20231230","출발시간","0000","ST-2803","대방동_015_3","ST-687","노량진2동_020_1","1","9","1910"
"20231230","도착시간","0000","ST-831","방화3동_005_1","ST-831","방화3동_005_1","1","0","0"
"20231230","출발시간","0000","ST-664","신도림동_045_1","ST-676","고척2동_035_1","1","45","850"
"20231230","출발시간","0000","ST-2342","용답동_004_1","ST-408","용신동_039_2","1","33","3498"
"20231230","출발시간","0000","ST-3214","방이2동_007_1","ST-2588","장지동_012_1","1","28","4490"
"20231230","출발시간","0000","ST-905","문정2동_033_2","ST-1578","세곡동_054_1","1","7","1319"
"20231230","출발시간","0000","ST-2156","합정동_017_1","ST-211","망원2동_006_1","1","10","1160"
"20231230","출발시간","0000","ST-2089","방학1동_011_1","ST-2849","쌍문4동_009_1","1","13","1728"
"20231230","출발시간","0000","ST-946","청파동_011_1","ST-1721","용산2가동_018_1","1","13","2040"
"20231230","도착시간","0000","ST-3187","당산2동_004_1","ST-1698","당산2동_003_1","1","2","0"
"20231230","출발시간","0000","ST-3068","염창동_064_1","ST-1506","염창동_055_1","1","5","673"
"20231230","출발시간","0000","ST-1142","가산동_007_2","ST-636","독산1동_009_1","1","45","1100"
"20231230","출발시간","0000","ST-1959","오류2동_012_1","ST-876","오류2동_012_4","1","1","0"
"20231230","출발시간","0000","ST-87","성산2동_041_4","ST-89","성산2동_041_5","1","1","260"
"20231230","출발시간","0000","ST-762","서초1동_001_1","ST-1305","서초1동_009_1","1","10","1491"
"20231230","출발시간","0000","ST-496","성내2동_017_1","ST-502","성내1동_007_1","1","10","1590"
"20231230","출발시간","0000","ST-2268","장안1동_010_1","ST-2560","휘경2동_034_1","1","12","1930"
"20231230","출발시간","0000","ST-2165","상암동_025_3","ST-2148","상암동_025_1","1","7","727"
"20231230","출발시간","0000","ST-1729","삼전동_046_1","ST-3214","방이2동_007_1","1","8","1733"
"20231230","출발시간","0000","ST-3187","당산2동_004_1","ST-1698","당산2동_003_1","1","2","0"
"20231230","출발시간","0000","ST-3214","방이2동_007_1","ST-2876","방이2동_012_2","2","49","1764"
"20231230","출발시간","0000","ST-118","사직동_004_1","ST-1817","혜화동_004_1","1","28","3905"
"20231230","출발시간","0000","ST-2283","상봉2동_033_1","ST-2630","상봉2동_025_1","1","3","700"
"20231230","출발시간","0000","ST-2809","신길3동_025_2","ST-1275","구로5동_059_1","1","7","1490"
"20231230","출발시간","0000","ST-94","상암동_028_1","ST-3244","성산2동_034_1","1","24","2500"
"20231230","출발시간","0000","ST-983","중곡1동_022_1","ST-2541","능동_002_4","1","10","1432"
"20231230","도착시간","0005","ST-914","상계5동_036_1","ST-3134","상계3·4동_015_2","1","7","1478"
"20231230","도착시간","0005","ST-1789","약수동_023_1","ST-325","한남동_005_1","1","6","1400"
"20231230","출발시간","0005","ST-1142","가산동_007_2","ST-2641","독산4동_007_1","1","45","3380"
"20231230","출발시간","0005","ST-2058","발산1동_033_1","ST-2056","발산1동_037_1","1","3","383"
"20231230","출발시간","0005","ST-1409","잠실4동_055_1","ST-2574","풍납2동_049_4","2","17","2841"
"20231230","출발시간","0005","ST-2797","방이2동_012_1","ST-2592","오륜동_001_7","1","9","1657"
"20231230","출발시간","0005","ST-2101","창5동_001_2","ST-2101","창5동_001_2","1","0","0"
"20231230","출발시간","0005","ST-1691","대흥동_021_1","ST-3139","연희동_030_1","1","23","4240"
"20231230","도착시간","0005","ST-156","혜화동_001_1","ST-1819","혜화동_023_1","1","2","590"
"20231230","도착시간","0005","ST-445","군자동_030_1","ST-1194","군자동_019_1","1","5","1029"
"20231230","출발시간","0005","ST-1878","풍납2동_049_3","ST-2876","방이2동_012_2","1","8","1420"
"20231230","출발시간","0005","ST-1527","오류2동_002_1","ST-1528","오류2동_062_1","1","2","0"
"20231230","출발시간","0005","ST-288","영등포동_026_1","ST-421","양평2동_038_1","1","9","1500"
"20231230","출발시간","0005","ST-2642","독산1동_007_1","ST-642","시흥1동_031_3","1","10","1857"
"20231230","출발시간","0005","ST-3163","목1동_040_2","ST-2007","신정2동_021_2","1","4","681"
"20231230","도착시간","0005","ST-2264","역촌동_073_1","ST-479","역촌동_068_1","1","4","540"
"20231230","도착시간","0005","ST-2726","창4동_004_1","ST-1470","창4동_040_1","1","6","993"
"20231230","출발시간","0005","ST-1151","신대방2동_027_1","ST-724","서원동_043_1","1","18","2690"
"20231230","출발시간","0005","ST-1325","남영동_001_1","ST-435","한강로동_005_1","1","17","1744"
"20231230","출발시간","0005","ST-2803","대방동_015_3","ST-2803","대방동_015_3","1","0","88"
"20231230","도착시간","0005","ST-2291","중화2동_012_2","ST-2291","중화2동_012_2","1","0","0"
"20231230","도착시간","0005","ST-1268","보라매동_002_1","ST-703","신사동_023_1","1","2","720"
"20231230","출발시간","0005","ST-1268","보라매동_002_1","ST-703","신사동_023_1","1","2","720"
"20231230","출발시간","0005","ST-1829","종로1·2·3·4가동_014_5","ST-1829","종로1·2·3·4가동_014_5","1","0","0"
"20231230","출발시간","0005","ST-935","방배4동_002_1","ST-935","방배4동_002_1","1","0","0"
"20231230","출발시간","0005","ST-600","월계1동_022_1","ST-913","월계3동_039_1","1","5","910"
"20231230","출발시간","0005","ST-948","미아동_010_4","ST-3264","장위3동_005_2","3","78","10110"
"20231230","출발시간","0005","ST-1574","일원2동_003_1","ST-1889","일원2동_033_2","1","7","790"
"20231230","출발시간","0005","ST-645","인수동_004_1","ST-654","인수동_009_1","1","3","530"
"20231230","도착시간","0005","ST-1018","목5동_080_1","ST-997","목4동_021_1","1","5","640"
"20231230","도착시간","0005","ST-839","송파2동_032_1","ST-839","송파2동_032_1","1","0","0"
"20231230","도착시간","0005","ST-1578","세곡동_054_1","ST-1364","세곡동_002_1","1","4","738"
"20231230","도착시간","0005","ST-426","당산2동_017_1","ST-1973","당산2동_032_1","1","5","909"
"20231230","도착시간","0005","ST-881","양재1동_051_1","ST-1311","양재1동_072_1","1","3","596"
"20231230","도착시간","0005","ST-289","문래동_048_1","ST-2815","영등포동_024_2","1","6","649"
"20231230","출발시간","0005","ST-1098","면목본동_003_1","ST-2294","중화2동_038_1","1","15","1870"
"20231230","출발시간","0005","ST-2527","명동_003_7","ST-3202","충현동_030_3","1","13","1861"
"20231230","출발시간","0005","ST-1270","신림동_030_1","ST-1270","신림동_030_1","1","0","0"
"20231230","출발시간","0005","ST-274","용신동_028_1","ST-1455","안암동_026_1","1","9","1710"
"20231230","출발시간","0005","ST-1607","종로1·2·3·4가동_008_3","ST-1609","숭인2동_005_1","1","16","2870"
"20231230","출발시간","0005","ST-1985","영등포본동_036_1","ST-1223","구로5동_002_1","1","4","1080"
"20231230","도착시간","0005","ST-1586","잠실6동_031_1","ST-891","잠실6동_031_5","1","3","518"
"20231230","도착시간","0005","ST-2283","상봉2동_033_1","ST-2630","상봉2동_025_1","1","3","700"
"20231230","도착시간","0005","ST-1323","도림동_027_1","ST-1990","영등포본동_015_3","1","6","2297"
"20231230","도착시간","0005","ST-827","안암동_030_1","ST-3165","용신동_001_1","1","5","603"
"20231230","출발시간","0005","ST-2223","석관동_001_1","ST-2289","묵2동_018_1","1","8","1420"
"20231230","출발시간","0005","ST-1093","중화2동_035_1","ST-2291","중화2동_012_2","1","6","743"
"20231230","출발시간","0005","ST-705","난곡동_019_1","ST-1357","신사동_012_1","1","9","1706"
"20231230","출발시간","0005","ST-40","신촌동_030_1","ST-40","신촌동_030_1","1","0","0"
"20231230","출발시간","0005","ST-1990","영등포본동_015_3","ST-2815","영등포동_024_2","1","9","1011"
"20231230","출발시간","0005","ST-834","등촌3동_053_4","ST-2992","화곡3동_001_2","1","9","1609"
"20231230","출발시간","0005","ST-2338","금호2·3가동_042_1","ST-3210","동화동_011_1","1","3","637"
"20231230","출발시간","0005","ST-2222","월곡2동_032_1","ST-244","왕십리도선동_008_1","1","22","4580"
"20231230","도착시간","0005","ST-1990","영등포본동_015_3","ST-291","영등포본동_026_1","1","4","490"
"20231230","도착시간","0005","ST-923","사당2동_052_1","ST-1152","사당3동_024_1","1","7","1067"
"20231230","도착시간","0005","ST-426","당산2동_017_1","ST-293","영등포동_008_1","1","4","760"
"20231230","도착시간","0005","ST-683","노량진1동_001_3","ST-2240","이촌2동_011_2","1","7","720"
"20231230","출발시간","0005","ST-2406","월곡1동_004_1","ST-565","종암동_048_1","1","10","1254"
"20231230","출발시간","0005","ST-102","자양1동_003_1","ST-2548","광장동_001_1","1","20","2860"
"20231230","출발시간","0005","ST-2883","방화2동_005_1","ST-2883","방화2동_005_1","1","1","0"
"20231230","출발시간","0005","ST-918","구로4동_006_2","ST-2892","구로5동_053_1","1","5","1060"
"20231230","출발시간","0005","ST-994","목1동_003_4","ST-2395","신정6동_019_2","2","25","3535"
"20231230","도착시간","0005","ST-720","낙성대동_007_1","ST-1156","낙성대동_034_1","1","4","830"
"20231230","도착시간","0005","ST-2087","중계2·3동_061_1","ST-2070","중계1동_051_1","1","6","980"
"20231230","출발시간","0005","ST-1720","오륜동_001_5","ST-2592","오륜동_001_7","1","11","1139"
"20231230","출발시간","0005","ST-447","마장동_033_1","ST-403","청량리동_010_1","1","21","620"
"20231230","출발시간","0005","ST-3119","방학1동_040_1","ST-916","방학1동_031_1","1","20","966"
"20231230","출발시간","0005","ST-2589","장지동_005_1","ST-2603","장지동_068_1","1","8","1150"
"20231230","출발시간","0005","ST-1638","창2동_009_1","ST-2137","번1동_030_2","1","5","895"
"20231230","출발시간","0005","ST-312","신정4동_049_1","ST-993","신정1동_004_2","1","3","649"
"20231230","출발시간","0005","ST-3094","등촌1동_003_2","ST-1509","가양3동_015_1","1","24","3600"
"20231230","출발시간","0005","ST-891","잠실6동_031_5","ST-2796","송파2동_033_1","1","8","1420"
"20231230","출발시간","0005","ST-823","일원2동_002_1","ST-2916","잠실본동_039_1","1","15","1748"
"20231230","출발시간","0005","ST-1004","신정3동_075_1","ST-319","신월7동_002_1","1","3","417"
"20231230","도착시간","0005","ST-68","여의동_058_1","ST-71","여의동_050_1","1","4","770"
"20231230","도착시간","0005","ST-1829","종로1·2·3·4가동_014_5","ST-1829","종로1·2·3·4가동_014_5","1","0","0"
"20231230","출발시간","0005","ST-156","혜화동_001_1","ST-1819","혜화동_023_1","1","2","590"
"20231230","출발시간","0005","ST-1237","구로4동_015_1","ST-625","가산동_016_1","1","12","2414"
"20231230","출발시간","0005","ST-36","신촌동_031_1","ST-24","신수동_009_1","1","53","6965"
"20231230","도착시간","0005","ST-665","구로1동_029_1","ST-1529","구로2동_002_1","1","4","812"
"20231230","도착시간","0005","ST-1527","오류2동_002_1","ST-1528","오류2동_062_1","1","2","0"
"20231230","도착시간","0005","ST-702","신림동_029_1","ST-1259","신림동_019_1","1","6","766"
"20231230","출발시간","0005","ST-2455","용문동_021_2","ST-437","청파동_027_1","1","10","1290"
"20231230","출발시간","0005","ST-271","용신동_054_1","ST-271","용신동_054_1","1","10","937"
"20231230","출발시간","0005","ST-1300","장안1동_069_1","ST-243","용답동_003_1","1","3","670"
"20231230","출발시간","0005","ST-2825","응암2동_001_1","ST-460","응암3동_017_1","1","7","675"
"20231230","출발시간","0005","ST-3043","성수2가3동_015_3","ST-368","성수2가3동_002_3","1","5","1197"
"20231230","도착시간","0005","ST-1959","오류2동_012_1","ST-876","오류2동_012_4","1","1","0"
"20231230","출발시간","0005","ST-1672","상계9동_042_1","ST-2699","상계2동_020_2","1","7","10715"
"20231230","출발시간","0005","ST-2796","송파2동_033_1","ST-1855","문정1동_023_1","1","11","2065"
"20231230","도착시간","0005","ST-1309","방배4동_020_1","ST-760","방배4동_011_1","1","2","0"
"20231230","도착시간","0005","ST-459","녹번동_033_1","ST-460","응암3동_017_1","1","7","1913"
"20231230","도착시간","0005","ST-1652","대림2동_008_1","ST-1697","대림3동_036_1","1","4","700"
"20231230","도착시간","0005","ST-769","양재1동_026_1","ST-2570","양재1동_023_1","1","2","230"
"20231230","도착시간","0005","ST-2102","쌍문1동_006_1","ST-1387","우이동_015_1","1","5","913"
"20231230","출발시간","0005","ST-2716","상계6·7동_070_1","ST-2087","중계2·3동_061_1","1","5","832"
"20231230","출발시간","0005","ST-643","수유3동_017_1","ST-860","번2동_008_1","1","11","1710"
"20231230","출발시간","0005","ST-2517","명동_001_6","ST-155","종로1·2·3·4가동_002_2","1","9","1720"
"20231230","출발시간","0005","ST-1959","오류2동_012_1","ST-871","오류2동_006_2","1","13","1601"
"20231230","출발시간","0005","ST-3235","영등포동_019_1","ST-59","여의동_036_3","1","16","650"
"20231230","출발시간","0005","ST-924","사당1동_002_1","ST-1655","반포2동_043_1","1","18","3190"
"20231230","출발시간","0005","ST-744","내곡동_007_4","ST-1162","내곡동_007_1","1","4","712"
"20231230","출발시간","0005","ST-2168","서교동_001_1","ST-348","연희동_067_1","1","25","2650"
"20231230","출발시간","0005","ST-1270","신림동_030_1","ST-1357","신사동_012_1","1","5","1200"
"20231230","출발시간","0005","ST-1286","중계2·3동_050_1","ST-2077","상계5동_055_1","1","34","3595"
