기준_날짜,기준_시간대,시작_대여소_ID,종료_대여소_ID,전체_건수
20240423,0,ST-1365,ST-3188,1
20240423,0,ST-1578,ST-2796,1
20240423,0,ST-187,ST-823,1
20240423,0,ST-1888,ST-1185,1
20240423,0,ST-1893,ST-1560,1
20240423,0,ST-2572,ST-1364,1
20240423,0,ST-3185,ST-958,1
20240423,0,ST-540,ST-3179,1
20240423,0,ST-766,ST-1305,1
20240423,0,ST-766,ST-1554,1
20240423,0,ST-793,ST-111,1
20240423,0,ST-802,ST-802,1
20240423,0,ST-821,ST-1560,1
20240423,5,ST-1365,ST-1172,1
20240423,5,ST-1564,ST-958,1
20240423,5,ST-1903,ST-777,2
20240423,5,ST-2581,ST-1703,1
20240423,5,ST-2689,ST-2678,1
20240423,5,ST-2907,ST-1248,1
20240423,5,ST-775,ST-2668,1
20240423,5,ST-794,ST-3243,1
20240423,5,ST-815,ST-1566,1
20240423,5,ST-815,ST-1879,1
20240423,5,ST-818,ST-820,1
20240423,5,ST-903,ST-1578,1
20240423,10,ST-1181,ST-804,1
20240423,10,ST-1364,ST-2605,1
20240423,10,ST-1365,ST-1173,1
20240423,10,ST-1365,ST-2216,1
20240423,10,ST-1573,ST-3112,1
20240423,10,ST-2837,ST-1885,1
20240423,10,ST-2870,ST-905,1
20240423,10,ST-801,ST-2837,1
20240423,10,ST-814,ST-814,1
20240423,10,ST-903,ST-814,2
20240423,15,ST-1172,ST-1191,1
20240423,15,ST-1247,ST-1179,1
20240423,15,ST-1433,ST-1191,1
20240423,15,ST-1433,ST-963,1
20240423,15,ST-1577,ST-891,1
20240423,15,ST-1892,ST-2957,1
20240423,15,ST-2572,ST-1892,1
20240423,15,ST-2678,ST-2869,1
20240423,15,ST-2689,ST-787,1
20240423,15,ST-2837,ST-1883,1
20240423,15,ST-64,ST-777,2
20240423,15,ST-771,ST-821,1
20240423,15,ST-804,ST-2916,1
20240423,15,ST-821,ST-1577,1
20240423,15,ST-902,ST-1578,1
20240423,15,ST-904,ST-1578,1
20240423,20,ST-1184,ST-2474,1
20240423,20,ST-1306,ST-1680,1
20240423,20,ST-1361,ST-2788,1
20240423,20,ST-1564,ST-958,1
20240423,20,ST-3230,ST-957,1
20240423,20,ST-821,ST-769,1
20240423,20,ST-823,ST-1181,1
20240423,20,ST-823,ST-1704,1
20240423,20,ST-960,ST-2593,1
20240423,25,ST-1172,ST-2310,1
20240423,25,ST-1174,ST-1173,1
20240423,25,ST-1418,ST-779,1
20240423,25,ST-1554,ST-787,1
20240423,25,ST-1573,ST-3240,1
20240423,25,ST-1671,ST-1573,1
20240423,25,ST-1879,ST-821,1
20240423,25,ST-1880,ST-3207,1
20240423,25,ST-1888,ST-1184,1
20240423,25,ST-1888,ST-1797,1
20240423,25,ST-2678,ST-1182,1
20240423,25,ST-2796,ST-1364,1
20240423,25,ST-2867,ST-2847,1
20240423,25,ST-3077,ST-2870,1
20240423,25,ST-3078,ST-780,1
20240423,25,ST-787,ST-1577,1
20240423,25,ST-797,ST-2690,1
20240423,25,ST-802,ST-783,1
20240423,30,ST-1361,ST-958,1
20240423,30,ST-1560,ST-1880,1
20240423,30,ST-1566,ST-821,1
20240423,30,ST-2678,ST-553,1
20240423,30,ST-2688,ST-2688,6
20240423,30,ST-3096,ST-366,1
20240423,30,ST-3245,ST-1364,1
20240423,30,ST-793,ST-777,1
20240423,30,ST-809,ST-3077,1
20240423,30,ST-811,ST-957,1
20240423,30,ST-821,ST-1564,1
20240423,35,ST-1184,ST-1797,1
20240423,35,ST-1433,ST-3254,1
20240423,35,ST-1575,ST-803,1
20240423,35,ST-1679,ST-1160,1
20240423,35,ST-1729,ST-803,2
20240423,35,ST-2688,ST-2688,2
20240423,35,ST-2839,ST-3164,1
20240423,35,ST-3179,ST-807,1
20240423,35,ST-3245,ST-1184,1
20240423,35,ST-779,ST-838,1
20240423,35,ST-782,ST-823,1
20240423,35,ST-820,ST-769,1
20240423,35,ST-927,ST-787,1
20240423,40,ST-1571,ST-2847,1
20240423,40,ST-1797,ST-2691,2
20240423,40,ST-1851,ST-797,1
20240423,40,ST-2659,ST-2870,1
20240423,40,ST-2926,ST-1922,1
20240423,40,ST-3112,ST-783,1
20240423,40,ST-787,ST-99,1
20240423,40,ST-788,ST-787,1
20240423,40,ST-791,ST-3078,1
20240423,40,ST-798,ST-1181,1
20240423,40,ST-823,ST-2474,1
20240423,40,ST-960,ST-966,1
20240423,40,ST-966,ST-815,1
20240423,45,ST-1880,ST-1880,1
20240423,45,ST-1882,ST-811,1
20240423,45,ST-1884,ST-796,1
20240423,45,ST-1889,ST-2847,1
20240423,45,ST-1895,ST-1194,1
20240423,45,ST-3078,ST-683,1
20240423,45,ST-3254,ST-553,1
20240423,50,ST-1365,ST-788,1
20240423,50,ST-1366,ST-2671,1
20240423,50,ST-1407,ST-2676,1
20240423,50,ST-1575,ST-1045,1
20240423,50,ST-1577,ST-2414,1
20240423,50,ST-1853,ST-1364,1
20240423,50,ST-1889,ST-1573,1
20240423,50,ST-1892,ST-1186,1
20240423,50,ST-2688,ST-2688,1
20240423,50,ST-505,ST-1703,1
20240423,50,ST-787,ST-782,1
20240423,50,ST-787,ST-924,1
20240423,50,ST-906,ST-2685,1
20240423,50,ST-963,ST-963,1
20240423,55,ST-107,ST-1174,1
20240423,55,ST-1566,ST-1897,1
20240423,55,ST-1897,ST-1559,1
20240423,55,ST-2690,ST-2318,1
20240423,55,ST-3243,ST-446,1
20240423,55,ST-779,ST-1578,1
20240423,100,ST-1173,ST-963,1
20240423,100,ST-1186,ST-1408,1
20240423,100,ST-1577,ST-3109,1
20240423,100,ST-2668,ST-821,1
20240423,100,ST-2679,ST-788,1
20240423,100,ST-3111,ST-3077,1
20240423,100,ST-766,ST-769,1
20240423,100,ST-777,ST-1903,1
20240423,105,ST-1174,ST-791,1
20240423,105,ST-1560,ST-3179,1
20240423,105,ST-1564,ST-2570,1
20240423,105,ST-1680,ST-812,1
20240423,105,ST-1853,ST-1407,1
20240423,105,ST-2676,ST-1892,1
20240423,105,ST-2689,ST-3109,1
20240423,105,ST-2907,ST-1407,1
20240423,105,ST-777,ST-1902,1
20240423,105,ST-777,ST-777,2
20240423,110,ST-1179,ST-3178,1
20240423,110,ST-1179,ST-823,1
20240423,110,ST-1364,ST-2605,1
20240423,110,ST-1407,ST-1419,1
20240423,110,ST-1559,ST-2870,1
20240423,110,ST-1895,ST-1564,1
20240423,110,ST-551,ST-956,1
20240423,110,ST-691,ST-2839,1
20240423,110,ST-793,ST-1555,1
20240423,110,ST-794,ST-1554,1
20240423,110,ST-794,ST-1661,1
20240423,110,ST-794,ST-794,1
20240423,110,ST-803,ST-1729,1
20240423,110,ST-889,ST-766,1
20240423,110,ST-904,ST-1248,1
20240423,110,ST-908,ST-1887,1
20240423,115,ST-1178,ST-3077,1
20240423,115,ST-1181,ST-1886,1
20240423,115,ST-1184,ST-2957,1
20240423,115,ST-1568,ST-961,1
20240423,115,ST-2680,ST-1902,1
20240423,115,ST-2681,ST-903,1
20240423,115,ST-2869,ST-1889,1
20240423,115,ST-553,ST-2839,1
20240423,115,ST-769,ST-2689,1
20240423,115,ST-787,ST-2321,1
20240423,115,ST-799,ST-895,1
20240423,115,ST-811,ST-1568,1
20240423,115,ST-903,ST-1578,1
20240423,115,ST-966,ST-814,1
20240423,120,ST-1076,ST-1184,1
20240423,120,ST-1181,ST-957,1
20240423,120,ST-1879,ST-821,1
20240423,120,ST-1888,ST-2576,1
20240423,120,ST-3179,ST-2409,1
20240423,120,ST-960,ST-812,1
20240423,125,ST-1174,ST-1191,1
20240423,125,ST-1554,ST-1171,1
20240423,125,ST-1893,ST-815,1
20240423,125,ST-3077,ST-3077,1
20240423,125,ST-3240,ST-933,1
20240423,125,ST-823,ST-1574,1
20240423,130,ST-1555,ST-1171,1
20240423,130,ST-2680,ST-1178,1
20240423,130,ST-2681,ST-2868,1
20240423,130,ST-810,ST-3109,1
20240423,130,ST-904,ST-1407,1
20240423,130,ST-929,ST-766,1
20240423,130,ST-954,ST-963,1
20240423,135,ST-1560,ST-1879,1
20240423,135,ST-1564,ST-1574,1
20240423,135,ST-1920,ST-1180,1
20240423,135,ST-238,ST-1895,1
20240423,135,ST-2691,ST-1564,1
20240423,135,ST-2691,ST-958,1
20240423,135,ST-2788,ST-1654,1
20240423,135,ST-3109,ST-1177,1
20240423,135,ST-775,ST-1361,1
20240423,135,ST-823,ST-806,1
20240423,135,ST-963,ST-1568,1
20240423,135,ST-966,ST-1577,1
20240423,135,ST-966,ST-2684,1
20240423,140,ST-1181,ST-797,1
20240423,140,ST-1554,ST-3243,1
20240423,140,ST-1577,ST-1556,1
20240423,140,ST-248,ST-793,1
20240423,140,ST-788,ST-362,1
20240423,140,ST-963,ST-953,1
20240423,145,ST-1181,ST-3049,1
20240423,145,ST-1571,ST-1889,1
20240423,145,ST-238,ST-3096,1
20240423,145,ST-2409,ST-1888,1
20240423,145,ST-2572,ST-1407,1
20240423,145,ST-2594,ST-797,1
20240423,145,ST-2837,ST-786,1
20240423,145,ST-762,ST-1679,1
20240423,145,ST-791,ST-2414,1
20240423,145,ST-794,ST-1171,1
20240423,145,ST-963,ST-788,1
20240423,150,ST-1556,ST-815,2
20240423,150,ST-2605,ST-807,1
20240423,150,ST-815,ST-1178,1
20240423,150,ST-963,ST-811,1
20240423,155,ST-1179,ST-1248,1
20240423,155,ST-1185,ST-1891,1
20240423,155,ST-1556,ST-815,2
20240423,155,ST-1560,ST-802,1
20240423,155,ST-1568,ST-2679,1
20240423,155,ST-1599,ST-1365,1
20240423,155,ST-2178,ST-2673,1
20240423,155,ST-2837,ST-794,1
20240423,155,ST-3096,ST-2407,1
20240423,155,ST-811,ST-808,1
20240423,155,ST-821,ST-2562,2
20240423,155,ST-961,ST-1887,1
20240423,200,ST-1184,ST-2474,1
20240423,200,ST-1893,ST-1178,1
20240423,200,ST-1908,ST-2679,1
20240423,200,ST-2678,ST-1884,1
20240423,200,ST-3112,ST-1245,1
20240423,200,ST-3112,ST-3112,1
20240423,205,ST-1361,ST-2674,1
20240423,205,ST-1903,ST-810,1
20240423,205,ST-2593,ST-819,1
20240423,205,ST-2870,ST-3109,1
20240423,205,ST-766,ST-2870,1
20240423,205,ST-792,ST-2839,1
20240423,205,ST-797,ST-3243,1
20240423,205,ST-901,ST-1892,1
20240423,210,ST-1361,ST-2674,1
20240423,210,ST-1555,ST-3078,1
20240423,210,ST-1797,ST-3179,1
20240423,210,ST-1893,ST-1182,1
20240423,210,ST-3066,ST-2690,1
20240423,215,ST-3221,ST-1679,1
20240423,220,ST-1171,ST-1555,1
20240423,220,ST-1171,ST-330,1
20240423,220,ST-1897,ST-1574,1
20240423,220,ST-772,ST-3078,1
20240423,220,ST-787,ST-788,1
20240423,220,ST-808,ST-2870,1
20240423,225,ST-1085,ST-1703,1
20240423,225,ST-1559,ST-2678,1
20240423,225,ST-1882,ST-1178,1
20240423,225,ST-1926,ST-1365,1
20240423,225,ST-2689,ST-3109,1
20240423,225,ST-889,ST-821,1
20240423,230,ST-1887,ST-595,1
20240423,230,ST-1888,ST-802,1
20240423,230,ST-2679,ST-2679,1
20240423,230,ST-3164,ST-796,1
20240423,230,ST-770,ST-816,1
20240423,235,ST-1173,ST-788,1
20240423,235,ST-1178,ST-1081,1
20240423,235,ST-1178,ST-802,1
20240423,235,ST-1407,ST-2677,1
20240423,235,ST-1564,ST-958,1
20240423,235,ST-1586,ST-802,1
20240423,235,ST-1895,ST-1661,1
20240423,235,ST-1895,ST-2688,1
20240423,235,ST-2679,ST-1365,1
20240423,235,ST-2869,ST-1573,1
20240423,240,ST-1180,ST-1174,1
20240423,240,ST-1563,ST-1361,1
20240423,240,ST-1889,ST-546,1
20240423,240,ST-2688,ST-371,1
20240423,240,ST-2689,ST-924,1
20240423,245,ST-791,ST-1174,1
20240423,245,ST-963,ST-953,1
20240423,250,ST-2688,ST-1895,1
20240423,250,ST-2688,ST-2797,1
20240423,250,ST-3078,ST-792,1
20240423,250,ST-904,ST-1364,1
20240423,255,ST-1407,ST-1184,1
20240423,255,ST-1884,ST-546,1
20240423,255,ST-3078,ST-240,1
20240423,255,ST-796,ST-1174,1
20240423,255,ST-821,ST-957,1
20240423,300,ST-1361,ST-766,1
20240423,300,ST-802,ST-1245,1
20240423,300,ST-821,ST-771,1
20240423,305,ST-1704,ST-1889,2
20240423,305,ST-1880,ST-1880,1
20240423,310,ST-1364,ST-1186,1
20240423,310,ST-1880,ST-1880,1
20240423,315,ST-1085,ST-779,1
20240423,315,ST-1178,ST-1178,1
20240423,315,ST-1559,ST-803,1
20240423,315,ST-2870,ST-2602,1
20240423,320,ST-1884,ST-1245,1
20240423,320,ST-1893,ST-1305,1
20240423,320,ST-2837,ST-1178,1
20240423,320,ST-797,ST-1178,1
20240423,320,ST-802,ST-1245,1
20240423,320,ST-810,ST-2882,1
20240423,320,ST-811,ST-1568,1
20240423,320,ST-812,ST-255,1
20240423,330,ST-1365,ST-788,1
20240423,330,ST-1577,ST-1679,1
20240423,330,ST-1891,ST-2603,1
20240423,330,ST-2409,ST-1704,1
20240423,330,ST-446,ST-3243,1
20240423,330,ST-788,ST-1169,1
20240423,330,ST-815,ST-797,1
20240423,335,ST-2602,ST-811,1
20240423,340,ST-1574,ST-814,1
20240423,340,ST-2847,ST-1793,1
20240423,340,ST-796,ST-2690,1
20240423,340,ST-815,ST-815,1
20240423,345,ST-112,ST-3254,1
20240423,345,ST-1174,ST-1173,1
20240423,345,ST-2676,ST-904,1
20240423,345,ST-388,ST-1560,1
20240423,350,ST-1568,ST-1245,1
20240423,350,ST-3109,ST-2353,1
20240423,350,ST-3179,ST-3207,1
20240423,355,ST-1573,ST-2847,1
20240423,355,ST-1573,ST-966,1
20240423,355,ST-1880,ST-821,1
20240423,355,ST-786,ST-1705,1
20240423,400,ST-788,ST-2689,1
20240423,400,ST-954,ST-1575,1
20240423,405,ST-1575,ST-1859,1
20240423,405,ST-1704,ST-823,1
20240423,405,ST-2605,ST-1892,1
20240423,410,ST-761,ST-810,1
20240423,410,ST-811,ST-815,1
20240423,415,ST-3077,ST-3111,1
20240423,415,ST-3207,ST-815,1
20240423,415,ST-823,ST-1574,1
20240423,420,ST-1174,ST-1173,1
20240423,420,ST-1564,ST-959,1
20240423,420,ST-2591,ST-2676,1
20240423,420,ST-2689,ST-1321,1
20240423,420,ST-810,ST-1902,1
20240423,425,ST-1864,ST-811,1
20240423,425,ST-3254,ST-794,1
20240423,430,ST-1245,ST-1568,1
20240423,430,ST-1592,ST-3245,1
20240423,430,ST-2870,ST-1654,1
20240423,430,ST-492,ST-1559,1
20240423,430,ST-791,ST-2876,1
20240423,435,ST-1181,ST-3178,1
20240423,440,ST-1245,ST-1245,1
20240423,440,ST-1560,ST-1245,1
20240423,440,ST-1654,ST-821,1
20240423,440,ST-1883,ST-802,1
20240423,440,ST-2678,ST-1574,1
20240423,440,ST-2680,ST-816,1
20240423,440,ST-779,ST-2606,1
20240423,445,ST-3178,ST-761,1
20240423,450,ST-1171,ST-1169,1
20240423,450,ST-1178,ST-3111,1
20240423,450,ST-1245,ST-3108,1
20240423,450,ST-1887,ST-811,1
20240423,450,ST-937,ST-2675,1
20240423,455,ST-1326,ST-3240,1
20240423,455,ST-2691,ST-1560,1
20240423,455,ST-2870,ST-772,1
20240423,500,ST-1078,ST-821,1
20240423,500,ST-1171,ST-442,1
20240423,500,ST-3071,ST-2847,1
20240423,500,ST-788,ST-1246,1
20240423,500,ST-959,ST-1246,1
20240423,505,ST-794,ST-1174,1
20240423,510,ST-2583,ST-2474,1
20240423,510,ST-2847,ST-1184,1
20240423,510,ST-811,ST-819,1
20240423,515,ST-1085,ST-2673,1
20240423,515,ST-1564,ST-1186,1
20240423,520,ST-1171,ST-791,1
20240423,520,ST-1885,ST-2593,1
20240423,520,ST-270,ST-791,1
20240423,520,ST-3108,ST-1887,1
20240423,525,ST-1560,ST-803,1
20240423,525,ST-1885,ST-784,1
20240423,525,ST-1900,ST-2680,1
20240423,525,ST-3179,ST-1889,1
20240423,525,ST-551,ST-1186,1
20240423,530,ST-1248,ST-2838,1
20240423,530,ST-1559,ST-799,1
20240423,530,ST-1574,ST-804,1
20240423,530,ST-1626,ST-1248,1
20240423,530,ST-1883,ST-1654,1
20240423,530,ST-802,ST-2267,1
20240423,530,ST-816,ST-767,1
20240423,535,ST-1559,ST-1182,1
20240423,535,ST-1564,ST-818,1
20240423,535,ST-3049,ST-2962,1
20240423,535,ST-3070,ST-2690,1
20240423,535,ST-717,ST-811,1
20240423,540,ST-1578,ST-905,1
20240423,540,ST-1857,ST-3112,1
20240423,540,ST-1893,ST-803,1
20240423,540,ST-25,ST-791,1
20240423,540,ST-2681,ST-905,1
20240423,540,ST-813,ST-2674,1
20240423,540,ST-816,ST-958,1
20240423,545,ST-1364,ST-3242,1
20240423,545,ST-1573,ST-1574,1
20240423,545,ST-1893,ST-2668,1
20240423,545,ST-2671,ST-802,1
20240423,545,ST-2674,ST-2674,1
20240423,545,ST-2869,ST-1185,1
20240423,545,ST-3179,ST-899,1
20240423,545,ST-814,ST-787,1
20240423,545,ST-815,ST-1247,1
20240423,545,ST-822,ST-1185,1
20240423,550,ST-1364,ST-906,1
20240423,550,ST-1559,ST-1897,1
20240423,550,ST-1574,ST-823,1
20240423,550,ST-1578,ST-906,1
20240423,550,ST-1889,ST-1889,1
20240423,550,ST-2409,ST-3179,1
20240423,550,ST-2870,ST-1679,1
20240423,550,ST-794,ST-3096,1
20240423,550,ST-814,ST-809,1
20240423,555,ST-1679,ST-1900,1
20240423,555,ST-1860,ST-1186,1
20240423,555,ST-1886,ST-1758,1
20240423,555,ST-1892,ST-1186,1
20240423,555,ST-1892,ST-2681,1
20240423,555,ST-2691,ST-2927,1
20240423,555,ST-3162,ST-806,1
20240423,600,ST-1407,ST-2602,1
20240423,600,ST-1560,ST-2925,1
20240423,600,ST-1573,ST-899,1
20240423,600,ST-1575,ST-809,1
20240423,600,ST-1889,ST-899,1
20240423,600,ST-1892,ST-3057,1
20240423,600,ST-2602,ST-791,1
20240423,600,ST-2619,ST-1891,1
20240423,600,ST-2907,ST-2605,1
20240423,600,ST-783,ST-446,1
20240423,600,ST-795,ST-766,1
20240423,600,ST-803,ST-1704,1
20240423,600,ST-811,ST-811,1
20240423,600,ST-823,ST-823,1
20240423,600,ST-904,ST-2847,1
20240423,605,ST-1184,ST-1186,1
20240423,605,ST-1246,ST-1887,1
20240423,605,ST-1564,ST-958,1
20240423,605,ST-1578,ST-901,1
20240423,605,ST-1869,ST-1186,1
20240423,605,ST-1880,ST-818,1
20240423,605,ST-2869,ST-1076,1
20240423,605,ST-904,ST-2847,1
20240423,605,ST-953,ST-2177,1
20240423,610,ST-1364,ST-1364,1
20240423,610,ST-1575,ST-797,1
20240423,610,ST-1654,ST-3254,1
20240423,610,ST-1893,ST-1879,1
20240423,610,ST-2583,ST-1186,1
20240423,610,ST-2678,ST-1179,1
20240423,610,ST-2882,ST-1883,1
20240423,610,ST-3096,ST-1173,1
20240423,610,ST-791,ST-1173,1
20240423,610,ST-804,ST-1181,1
20240423,610,ST-937,ST-1184,1
20240423,615,ST-1044,ST-3077,1
20240423,615,ST-1246,ST-2663,1
20240423,615,ST-1407,ST-2605,1
20240423,615,ST-1559,ST-1897,1
20240423,615,ST-1564,ST-769,1
20240423,615,ST-1578,ST-1186,1
20240423,615,ST-1864,ST-797,1
20240423,615,ST-1866,ST-1184,1
20240423,615,ST-1910,ST-3079,1
20240423,615,ST-2334,ST-791,1
20240423,615,ST-2679,ST-788,1
20240423,615,ST-2685,ST-1868,1
20240423,615,ST-784,ST-1895,1
20240423,615,ST-821,ST-797,1
20240423,615,ST-879,ST-806,1
20240423,615,ST-879,ST-821,1
20240423,615,ST-956,ST-821,1
20240423,620,ST-1560,ST-1879,1
20240423,620,ST-1578,ST-3077,1
20240423,620,ST-1704,ST-783,1
20240423,620,ST-1869,ST-937,1
20240423,620,ST-2596,ST-2673,1
20240423,620,ST-2602,ST-2847,1
20240423,620,ST-2680,ST-769,1
20240423,620,ST-2681,ST-1085,1
20240423,620,ST-772,ST-2870,1
20240423,620,ST-793,ST-793,1
20240423,620,ST-821,ST-1897,1
20240423,620,ST-821,ST-781,1
20240423,620,ST-958,ST-2674,1
20240423,625,ST-1364,ST-2474,1
20240423,625,ST-1407,ST-1364,1
20240423,625,ST-1559,ST-1897,1
20240423,625,ST-1575,ST-3112,1
20240423,625,ST-1578,ST-906,1
20240423,625,ST-1876,ST-797,1
20240423,625,ST-2226,ST-3079,1
20240423,625,ST-2474,ST-1869,1
20240423,625,ST-2674,ST-2404,1
20240423,625,ST-2682,ST-3254,1
20240423,625,ST-2691,ST-1559,1
20240423,625,ST-2691,ST-2691,1
20240423,625,ST-2868,ST-1582,1
20240423,625,ST-2870,ST-821,1
20240423,625,ST-3179,ST-3214,1
20240423,625,ST-3207,ST-808,1
20240423,625,ST-546,ST-784,1
20240423,625,ST-812,ST-9,1
20240423,630,ST-1050,ST-3079,1
20240423,630,ST-1095,ST-795,1
20240423,630,ST-1185,ST-2868,1
20240423,630,ST-1559,ST-1574,1
20240423,630,ST-1679,ST-879,1
20240423,630,ST-1880,ST-2962,1
20240423,630,ST-2583,ST-1704,1
20240423,630,ST-2674,ST-816,1
20240423,630,ST-2689,ST-1880,1
20240423,630,ST-2691,ST-821,1
20240423,630,ST-2867,ST-1704,1
20240423,630,ST-2907,ST-1184,1
20240423,630,ST-2907,ST-1186,1
20240423,630,ST-3109,ST-1881,1
20240423,630,ST-3153,ST-1186,1
20240423,630,ST-807,ST-1897,1
20240423,630,ST-811,ST-1883,1
20240423,630,ST-818,ST-907,1
20240423,630,ST-881,ST-821,1
20240423,630,ST-889,ST-1879,1
20240423,630,ST-937,ST-1185,1
20240423,630,ST-957,ST-818,1
20240423,630,ST-966,ST-1360,1
20240423,635,ST-1078,ST-1704,1
20240423,635,ST-1184,ST-1186,1
20240423,635,ST-1364,ST-1185,1
20240423,635,ST-1406,ST-1893,1
20240423,635,ST-1433,ST-1433,1
20240423,635,ST-1568,ST-810,1
20240423,635,ST-1575,ST-1443,1
20240423,635,ST-1679,ST-746,1
20240423,635,ST-1704,ST-1574,1
20240423,635,ST-1872,ST-798,1
20240423,635,ST-1879,ST-60,1
20240423,635,ST-1887,ST-1887,1
20240423,635,ST-1888,ST-1185,1
20240423,635,ST-1892,ST-1186,1
20240423,635,ST-2677,ST-2677,1
20240423,635,ST-2682,ST-3254,1
20240423,635,ST-2868,ST-1184,1
20240423,635,ST-2869,ST-1185,1
20240423,635,ST-492,ST-1566,1
20240423,635,ST-775,ST-2404,1
20240423,635,ST-801,ST-3079,1
20240423,635,ST-821,ST-1166,1
20240423,635,ST-823,ST-1574,1
20240423,640,ST-1161,ST-788,1
20240423,640,ST-1178,ST-3112,1
20240423,640,ST-1364,ST-1081,1
20240423,640,ST-1365,ST-1172,1
20240423,640,ST-1407,ST-1186,1
20240423,640,ST-1556,ST-1881,1
20240423,640,ST-1564,ST-818,1
20240423,640,ST-1573,ST-772,1
20240423,640,ST-1707,ST-797,1
20240423,640,ST-1889,ST-1559,1
20240423,640,ST-2668,ST-3057,1
20240423,640,ST-2680,ST-2441,1
20240423,640,ST-2867,ST-2972,1
20240423,640,ST-3096,ST-794,1
20240423,640,ST-3240,ST-1886,1
20240423,640,ST-787,ST-2671,1
20240423,640,ST-788,ST-1554,1
20240423,640,ST-797,ST-2305,1
20240423,640,ST-815,ST-815,1
20240423,640,ST-815,ST-966,1
20240423,640,ST-895,ST-822,1
20240423,645,ST-1049,ST-3079,1
20240423,645,ST-1361,ST-2689,1
20240423,645,ST-1364,ST-2839,1
20240423,645,ST-1364,ST-901,1
20240423,645,ST-1407,ST-1184,1
20240423,645,ST-1433,ST-2671,1
20240423,645,ST-1573,ST-823,1
20240423,645,ST-1861,ST-3240,1
20240423,645,ST-1882,ST-819,1
20240423,645,ST-1883,ST-3057,1
20240423,645,ST-1893,ST-1897,1
20240423,645,ST-1905,ST-1179,1
20240423,645,ST-2414,ST-1171,1
20240423,645,ST-2680,ST-956,1
20240423,645,ST-2691,ST-818,1
20240423,645,ST-2868,ST-3245,1
20240423,645,ST-2870,ST-797,1
20240423,645,ST-2916,ST-2847,1
20240423,645,ST-3179,ST-2474,1
20240423,645,ST-540,ST-815,1
20240423,645,ST-782,ST-3049,1
20240423,650,ST-1364,ST-1186,1
20240423,650,ST-1564,ST-821,1
20240423,650,ST-1573,ST-821,1
20240423,650,ST-1704,ST-1704,1
20240423,650,ST-1704,ST-2867,1
20240423,650,ST-1869,ST-2868,1
20240423,650,ST-2868,ST-1703,1
20240423,650,ST-2869,ST-1716,1
20240423,650,ST-3240,ST-3240,1
20240423,650,ST-502,ST-793,1
20240423,650,ST-777,ST-798,1
20240423,650,ST-815,ST-814,1
20240423,650,ST-99,ST-784,1
20240423,655,ST-1177,ST-2962,1
20240423,655,ST-1245,ST-815,1
20240423,655,ST-1364,ST-1184,1
20240423,655,ST-1564,ST-768,1
20240423,655,ST-1703,ST-937,1
20240423,655,ST-1704,ST-2867,1
20240423,655,ST-1906,ST-788,1
20240423,655,ST-2583,ST-1704,1
20240423,655,ST-2677,ST-1185,1
20240423,655,ST-2688,ST-1895,1
20240423,655,ST-2691,ST-772,1
20240423,655,ST-2796,ST-1879,1
20240423,655,ST-2796,ST-3115,1
20240423,655,ST-2839,ST-791,1
20240423,655,ST-2868,ST-1186,1
20240423,655,ST-2868,ST-1248,1
20240423,655,ST-3162,ST-797,1
20240423,655,ST-381,ST-1880,1
20240423,655,ST-761,ST-810,1
20240423,655,ST-802,ST-811,1
20240423,655,ST-816,ST-768,1
20240423,655,ST-820,ST-818,1
20240423,655,ST-881,ST-1879,1
20240423,655,ST-937,ST-937,1
20240423,655,ST-957,ST-818,1
20240423,700,ST-1177,ST-2674,2
20240423,700,ST-1186,ST-1892,1
20240423,700,ST-1198,ST-777,1
20240423,700,ST-1421,ST-3079,1
20240423,700,ST-1560,ST-2927,1
20240423,700,ST-1575,ST-786,1
20240423,700,ST-1578,ST-1566,1
20240423,700,ST-1684,ST-3079,1
20240423,700,ST-1886,ST-2847,1
20240423,700,ST-2906,ST-797,1
20240423,700,ST-2972,ST-1186,1
20240423,700,ST-3240,ST-1886,1
20240423,700,ST-540,ST-797,1
20240423,700,ST-770,ST-816,1
20240423,700,ST-771,ST-808,1
20240423,700,ST-782,ST-804,1
20240423,700,ST-783,ST-783,1
20240423,700,ST-791,ST-1173,1
20240423,700,ST-799,ST-2882,1
20240423,700,ST-803,ST-2962,1
20240423,705,ST-1364,ST-1185,1
20240423,705,ST-1406,ST-1679,1
20240423,705,ST-1407,ST-1185,1
20240423,705,ST-1559,ST-2962,1
20240423,705,ST-1573,ST-958,1
20240423,705,ST-1574,ST-1559,1
20240423,705,ST-1575,ST-43,1
20240423,705,ST-1578,ST-2984,1
20240423,705,ST-1582,ST-1178,1
20240423,705,ST-1704,ST-2867,1
20240423,705,ST-1728,ST-1880,1
20240423,705,ST-1880,ST-1879,1
20240423,705,ST-1889,ST-1181,1
20240423,705,ST-1897,ST-797,1
20240423,705,ST-1926,ST-788,1
20240423,705,ST-256,ST-795,1
20240423,705,ST-2668,ST-958,1
20240423,705,ST-2674,ST-767,1
20240423,705,ST-2676,ST-901,1
20240423,705,ST-2788,ST-890,1
20240423,705,ST-2796,ST-1679,1
20240423,705,ST-2907,ST-1248,1
20240423,705,ST-2907,ST-3077,1
20240423,705,ST-3162,ST-2847,1
20240423,705,ST-3285,ST-783,1
20240423,705,ST-410,ST-788,1
20240423,705,ST-488,ST-3112,1
20240423,705,ST-791,ST-1178,1
20240423,705,ST-899,ST-796,1
