"기준_날짜","기준_시간대","시작_대여소_ID","종료_대여소_ID","전체_건수","전체_이용_분","전체_이용_거리"
"20230123","0000","ST-309","ST-309","1","1","0"
"20230123","0000","ST-679","ST-679","1","0","0"
"20230123","0000","ST-719","ST-719","1","0","0"
"20230123","0000","ST-807","ST-807","1","0","0"
"20230123","0005","ST-2286","ST-2286","1","0","0"
"20230123","0005","ST-679","ST-679","1","0","0"
"20230123","0005","ST-873","ST-873","3","0","0"
"20230123","0010","ST-2046","ST-2046","1","0","0"
"20230123","0010","ST-207","ST-207","1","0","0"
"20230123","0010","ST-536","ST-536","1","0","0"
"20230123","0010","ST-64","ST-64","1","0","0"
"20230123","0010","ST-713","ST-713","1","0","0"
"20230123","0020","ST-1862","ST-1862","1","0","0"
"20230123","0020","ST-2416","ST-2416","1","0","0"
"20230123","0025","ST-1391","ST-1391","1","0","0"
"20230123","0025","ST-1990","ST-1990","1","0","0"
"20230123","0025","ST-873","ST-873","1","0","0"
"20230123","0030","ST-1121","ST-1121","1","0","0"
"20230123","0030","ST-1186","ST-1186","1","0","0"
"20230123","0030","ST-1249","ST-1249","1","0","0"
"20230123","0030","ST-2000","ST-2000","1","0","0"
"20230123","0035","ST-2116","ST-2116","1","0","0"
"20230123","0035","ST-2286","ST-2286","1","0","0"
"20230123","0040","ST-2653","ST-2653","1","0","0"
"20230123","0045","ST-1302","ST-1302","1","0","0"
"20230123","0045","ST-2783","ST-2783","1","0","0"
"20230123","0045","ST-303","ST-303","1","0","0"
"20230123","0050","ST-2971","ST-2971","1","1","0"
"20230123","0050","ST-454","ST-454","1","0","10"
"20230123","0055","ST-1510","ST-1510","1","0","0"
"20230123","0055","ST-456","ST-456","1","0","0"
"20230123","0100","ST-1731","ST-1731","1","0","0"
"20230123","0100","ST-2136","ST-2136","1","0","0"
"20230123","0100","ST-421","ST-421","1","0","0"
"20230123","0105","ST-2705","ST-2705","1","0","0"
"20230123","0110","ST-1300","ST-1300","1","0","0"
"20230123","0110","ST-1636","ST-1636","1","0","0"
"20230123","0110","ST-1720","ST-1720","1","0","0"
"20230123","0115","ST-1482","ST-1482","1","0","0"
"20230123","0120","ST-1510","ST-1510","1","0","0"
"20230123","0120","ST-384","ST-384","1","0","0"
"20230123","0125","ST-1314","ST-1314","1","0","0"
"20230123","0125","ST-1458","ST-1458","1","0","0"
"20230123","0125","ST-1651","ST-1651","2","0","0"
"20230123","0125","ST-600","ST-600","1","0","0"
"20230123","0135","ST-1390","ST-1390","1","0","0"
"20230123","0135","ST-2036","ST-2036","1","0","0"
"20230123","0135","ST-743","ST-743","1","0","0"
"20230123","0145","ST-2559","ST-2559","1","0","0"
"20230123","0200","ST-1501","ST-1501","1","0","0"
"20230123","0200","ST-2225","ST-2225","1","0","0"
"20230123","0205","ST-2225","ST-2225","1","0","0"
"20230123","0205","ST-2309","ST-2309","1","0","0"
"20230123","0205","ST-2981","ST-2981","1","0","0"
"20230123","0215","ST-1540","ST-1540","1","0","0"
"20230123","0215","ST-2732","ST-2732","1","0","0"
"20230123","0215","ST-724","ST-724","1","0","0"
"20230123","0220","ST-3200","ST-3200","1","0","0"
"20230123","0225","ST-2011","ST-2011","1","0","0"
"20230123","0230","ST-2698","ST-2698","1","0","0"
"20230123","0230","ST-2818","ST-2818","1","0","0"
"20230123","0235","ST-2883","ST-2883","1","0","0"
"20230123","0235","ST-3142","ST-3142","1","1","30"
"20230123","0240","ST-3142","ST-3142","1","0","0"
"20230123","0245","ST-200","ST-200","1","0","0"
"20230123","0250","ST-951","ST-951","1","0","0"
"20230123","0255","ST-401","ST-401","1","0","0"
"20230123","0300","ST-480","ST-480","1","0","0"
"20230123","0310","ST-777","ST-777","1","0","0"
"20230123","0310","ST-787","ST-787","1","1","0"
"20230123","0330","ST-1105","ST-1105","1","0","0"
"20230123","0335","ST-2223","ST-2223","1","0","0"
"20230123","0340","ST-1555","ST-1555","1","0","0"
"20230123","0340","ST-702","ST-702","1","0","0"
"20230123","0345","ST-205","ST-205","1","0","0"
"20230123","0345","ST-2552","ST-2552","1","0","0"
"20230123","0350","ST-1479","ST-1479","1","0","0"
"20230123","0355","ST-350","ST-350","1","1","0"
"20230123","0400","ST-2760","ST-2760","1","0","0"
"20230123","0410","ST-46","ST-46","1","1","0"
"20230123","0430","ST-678","ST-678","1","0","0"
"20230123","0505","ST-2999","ST-2999","1","1","10"
"20230123","0510","ST-2606","ST-2606","1","0","0"
"20230123","0515","ST-3060","ST-3060","1","0","0"
"20230123","0520","ST-1263","ST-1263","1","0","0"
"20230123","0525","ST-1725","ST-1725","1","1","111"
"20230123","0525","ST-2702","ST-2702","1","0","0"
"20230123","0530","ST-1725","ST-1725","1","1","0"
"20230123","0535","ST-1926","ST-1926","1","1","0"
"20230123","0600","ST-350","ST-350","1","0","0"
"20230123","0605","ST-2605","ST-2605","1","0","0"
"20230123","0605","ST-854","ST-854","1","0","0"
"20230123","0610","ST-96","ST-96","2","0","0"
"20230123","0615","ST-96","ST-96","1","0","0"
"20230123","0620","ST-9","ST-9","1","0","0"
"20230123","0630","ST-1690","ST-1690","1","0","0"
"20230123","0645","ST-1512","ST-1512","1","0","0"
"20230123","0645","ST-3094","ST-3094","2","0","0"
"20230123","0700","ST-1070","ST-1070","1","0","0"
"20230123","0700","ST-1298","ST-1298","1","0","0"
"20230123","0700","ST-1895","ST-1895","1","0","142"
"20230123","0700","ST-2709","ST-2709","1","0","0"
"20230123","0700","ST-375","ST-375","1","0","0"
"20230123","0700","ST-856","ST-856","1","0","50"
"20230123","0710","ST-2574","ST-2574","1","0","0"
"20230123","0715","ST-1845","ST-1845","1","0","0"
"20230123","0715","ST-752","ST-752","1","0","0"
"20230123","0725","ST-2451","ST-2451","1","0","0"
"20230123","0725","ST-950","ST-950","1","0","0"
"20230123","0730","ST-169","ST-169","1","0","0"
"20230123","0730","ST-2501","ST-2501","2","0","0"
"20230123","0735","ST-950","ST-950","1","0","0"
"20230123","0740","ST-1195","ST-1195","1","0","0"
"20230123","0740","ST-979","ST-979","1","0","0"
"20230123","0750","ST-2332","ST-2332","1","0","0"
"20230123","0750","ST-2460","ST-2460","1","0","0"
"20230123","0750","ST-442","ST-442","1","0","0"
"20230123","0755","ST-2849","ST-2849","1","0","0"
"20230123","0810","ST-1579","ST-1579","1","0","0"
"20230123","0815","ST-2394","ST-2394","1","0","0"
"20230123","0815","ST-394","ST-394","1","0","0"
"20230123","0815","ST-821","ST-821","1","0","0"
"20230123","0820","ST-2312","ST-2312","1","0","0"
"20230123","0820","ST-2974","ST-2974","1","0","0"
"20230123","0820","ST-541","ST-541","1","0","0"
"20230123","0825","ST-1880","ST-1880","1","0","0"
"20230123","0825","ST-292","ST-292","1","1","0"
"20230123","0825","ST-319","ST-319","1","1","88"
"20230123","0825","ST-594","ST-594","1","0","0"
"20230123","0835","ST-174","ST-174","1","0","0"
"20230123","0835","ST-446","ST-446","1","0","0"
"20230123","0840","ST-1101","ST-1101","1","0","0"
"20230123","0840","ST-1866","ST-1866","1","0","0"
"20230123","0840","ST-652","ST-652","1","0","0"
"20230123","0845","ST-1562","ST-1562","1","1","60"
"20230123","0845","ST-2760","ST-2760","1","1","0"
"20230123","0845","ST-2764","ST-2764","1","1","0"
"20230123","0845","ST-426","ST-426","1","0","0"
"20230123","0850","ST-72","ST-72","1","0","0"
"20230123","0850","ST-899","ST-899","1","0","0"
"20230123","0855","ST-1028","ST-1028","1","1","0"
"20230123","0855","ST-1246","ST-1246","1","0","0"
"20230123","0855","ST-1367","ST-1367","1","0","0"
"20230123","0855","ST-1754","ST-1754","1","0","0"
"20230123","0900","ST-1263","ST-1263","1","0","0"
"20230123","0900","ST-243","ST-243","1","0","0"
"20230123","0900","ST-297","ST-297","1","0","0"
"20230123","0900","ST-363","ST-363","1","0","0"
"20230123","0905","ST-1047","ST-1047","1","0","0"
"20230123","0905","ST-1065","ST-1065","1","0","0"
"20230123","0905","ST-1709","ST-1709","1","0","0"
"20230123","0910","ST-1081","ST-1081","1","0","0"
"20230123","0910","ST-1663","ST-1663","1","0","0"
"20230123","0910","ST-294","ST-294","1","0","0"
"20230123","0910","ST-443","ST-443","1","0","0"
"20230123","0915","ST-1817","ST-1817","1","0","0"
"20230123","0915","ST-2078","ST-2078","1","0","0"
"20230123","0925","ST-169","ST-169","1","1","0"
"20230123","0925","ST-1793","ST-1793","1","0","0"
"20230123","0925","ST-247","ST-247","1","1","0"
"20230123","0925","ST-341","ST-341","1","0","0"
"20230123","0925","ST-570","ST-570","1","0","0"
"20230123","0930","ST-112","ST-112","1","0","0"
"20230123","0930","ST-733","ST-733","1","0","0"
"20230123","0935","ST-1102","ST-1102","1","0","0"
"20230123","0935","ST-1894","ST-1894","1","0","0"
"20230123","0935","ST-524","ST-524","1","0","50"
"20230123","0935","ST-971","ST-971","1","0","0"
"20230123","0940","ST-1705","ST-1705","1","0","0"
"20230123","0940","ST-1854","ST-1854","1","0","0"
"20230123","0940","ST-195","ST-195","2","2","284"
"20230123","0940","ST-233","ST-233","1","0","0"
"20230123","0940","ST-2581","ST-2581","1","0","0"
"20230123","0940","ST-876","ST-876","1","0","0"
"20230123","0945","ST-1092","ST-1092","1","0","0"
"20230123","0945","ST-1679","ST-1679","1","1","0"
"20230123","0945","ST-2013","ST-2013","1","0","0"
"20230123","0945","ST-2887","ST-2887","1","0","0"
"20230123","0945","ST-384","ST-384","1","0","0"
"20230123","0945","ST-849","ST-849","1","0","0"
"20230123","0950","ST-1088","ST-1088","1","0","0"
"20230123","0950","ST-203","ST-203","1","0","0"
"20230123","0950","ST-2573","ST-2573","1","0","0"
"20230123","0950","ST-908","ST-908","1","0","0"
"20230123","0955","ST-1201","ST-1201","1","0","0"
"20230123","0955","ST-3049","ST-3049","1","0","0"
"20230123","0955","ST-3066","ST-3066","1","0","0"
"20230123","0955","ST-442","ST-442","1","0","0"
"20230123","0955","ST-506","ST-506","1","0","0"
"20230123","1000","ST-2257","ST-2257","1","0","0"
"20230123","1005","ST-2958","ST-2958","1","1","0"
"20230123","1005","ST-375","ST-375","1","0","0"
"20230123","1010","ST-1365","ST-1365","1","0","20"
"20230123","1010","ST-2792","ST-2792","1","0","0"
"20230123","1010","ST-320","ST-320","1","0","0"
"20230123","1015","ST-1064","ST-1064","2","0","0"
"20230123","1015","ST-1475","ST-1475","1","0","0"
"20230123","1015","ST-343","ST-343","2","0","0"
"20230123","1015","ST-445","ST-445","1","0","0"
"20230123","1020","ST-2236","ST-2236","1","1","0"
"20230123","1020","ST-3005","ST-3005","1","0","0"
"20230123","1025","ST-1650","ST-1650","1","0","0"
"20230123","1025","ST-1874","ST-1874","1","0","0"
"20230123","1025","ST-2299","ST-2299","1","0","0"
"20230123","1025","ST-2420","ST-2420","1","0","0"
"20230123","1025","ST-835","ST-835","1","0","0"
"20230123","1025","ST-954","ST-954","1","0","0"
"20230123","1025","ST-983","ST-983","1","0","0"
"20230123","1025","ST-99","ST-99","2","0","0"
