"기준_날짜","기준_시간대","시작_대여소_ID","종료_대여소_ID","전체_건수","전체_이용_분","전체_이용_거리"
"20230113","0000","ST-1960","ST-1960","2","0","0"
"20230113","0005","ST-1260","ST-1260","1","0","0"
"20230113","0005","ST-2169","ST-2169","1","0","0"
"20230113","0005","ST-483","ST-483","1","0","0"
"20230113","0005","ST-524","ST-524","1","0","0"
"20230113","0010","ST-2132","ST-2132","1","0","0"
"20230113","0010","ST-995","ST-995","1","0","0"
"20230113","0015","ST-1866","ST-1866","1","0","142"
"20230113","0015","ST-2523","ST-2523","1","1","0"
"20230113","0015","ST-2597","ST-2597","1","0","0"
"20230113","0020","ST-2407","ST-2407","1","0","0"
"20230113","0025","ST-1499","ST-1499","1","0","0"
"20230113","0030","ST-687","ST-687","1","0","10"
"20230113","0035","ST-2533","ST-2533","1","0","0"
"20230113","0035","ST-495","ST-495","1","0","0"
"20230113","0040","ST-1149","ST-1149","1","0","0"
"20230113","0040","ST-2177","ST-2177","1","0","0"
"20230113","0045","ST-1403","ST-1403","1","0","0"
"20230113","0045","ST-1585","ST-1585","1","0","0"
"20230113","0045","ST-2292","ST-2292","1","0","0"
"20230113","0045","ST-331","ST-331","1","0","0"
"20230113","0045","ST-391","ST-391","1","0","0"
"20230113","0045","ST-903","ST-903","1","0","0"
"20230113","0055","ST-831","ST-831","1","0","0"
"20230113","0100","ST-3023","ST-3023","1","0","0"
"20230113","0110","ST-1000","ST-1000","1","0","0"
"20230113","0130","ST-2383","ST-2383","1","0","0"
"20230113","0135","ST-894","ST-894","1","0","0"
"20230113","0140","ST-1850","ST-1850","1","0","10"
"20230113","0155","ST-494","ST-494","1","0","0"
"20230113","0215","ST-1469","ST-1469","1","0","0"
"20230113","0235","ST-270","ST-270","1","0","0"
"20230113","0240","ST-1845","ST-1845","1","0","0"
"20230113","0245","ST-1323","ST-1323","1","0","0"
"20230113","0250","ST-1996","ST-1996","1","1","0"
"20230113","0330","ST-1938","ST-1938","1","0","0"
"20230113","0340","ST-674","ST-674","1","0","0"
"20230113","0355","ST-402","ST-402","1","0","0"
"20230113","0410","ST-3011","ST-3011","1","0","0"
"20230113","0420","ST-1381","ST-1381","1","0","0"
"20230113","0455","ST-3092","ST-3092","1","0","0"
"20230113","0500","ST-1288","ST-1288","1","0","0"
"20230113","0505","ST-678","ST-678","1","0","0"
"20230113","0510","ST-177","ST-177","1","1","20"
"20230113","0535","ST-2740","ST-2740","1","0","0"
"20230113","0545","ST-1121","ST-1121","1","0","0"
"20230113","0550","ST-572","ST-572","1","0","0"
"20230113","0600","ST-2382","ST-2382","1","0","0"
"20230113","0610","ST-1137","ST-1137","1","0","0"
"20230113","0620","ST-297","ST-297","1","0","0"
"20230113","0625","ST-2476","ST-2476","1","0","0"
"20230113","0625","ST-941","ST-941","1","0","0"
"20230113","0630","ST-1854","ST-1854","1","0","0"
"20230113","0640","ST-368","ST-368","1","0","0"
"20230113","0655","ST-3019","ST-3019","1","0","0"
"20230113","0700","ST-417","ST-417","1","0","0"
"20230113","0710","ST-207","ST-207","1","0","0"
"20230113","0715","ST-335","ST-335","1","0","0"
"20230113","0720","ST-1623","ST-1623","1","0","0"
"20230113","0720","ST-1645","ST-1645","1","0","0"
"20230113","0720","ST-2350","ST-2350","1","0","0"
