"기준_날짜","기준_시간대","시작_대여소_ID","종료_대여소_ID","전체_건수","전체_이용_분","전체_이용_거리"
"20230129","0000","ST-1350","ST-1350","1","0","0"
"20230129","0000","ST-2797","ST-2797","1","0","0"
"20230129","0000","ST-788","ST-788","1","0","0"
"20230129","0000","ST-908","ST-908","1","0","0"
"20230129","0005","ST-1350","ST-1350","1","1","0"
"20230129","0005","ST-1375","ST-1375","1","0","0"
"20230129","0005","ST-2709","ST-2709","1","0","0"
"20230129","0005","ST-522","ST-522","1","0","0"
"20230129","0010","ST-1279","ST-1279","1","1","50"
"20230129","0010","ST-2325","ST-2325","1","1","0"
"20230129","0010","ST-2522","ST-2522","1","0","0"
"20230129","0010","ST-3089","ST-3089","1","0","0"
"20230129","0010","ST-360","ST-360","1","0","0"
"20230129","0010","ST-522","ST-522","1","0","0"
"20230129","0010","ST-857","ST-857","1","1","0"
"20230129","0015","ST-1722","ST-1722","1","0","0"
"20230129","0015","ST-2054","ST-2054","1","1","88"
"20230129","0015","ST-2341","ST-2341","1","0","0"
"20230129","0015","ST-2508","ST-2508","1","0","0"
"20230129","0020","ST-3121","ST-3121","1","1","0"
"20230129","0025","ST-1866","ST-1866","1","0","0"
"20230129","0025","ST-2876","ST-2876","1","0","0"
"20230129","0025","ST-384","ST-384","2","0","0"
"20230129","0025","ST-777","ST-777","1","1","0"
"20230129","0030","ST-1372","ST-1372","1","0","0"
"20230129","0030","ST-1580","ST-1580","1","0","0"
"20230129","0030","ST-2832","ST-2832","1","1","0"
"20230129","0030","ST-289","ST-289","1","0","0"
"20230129","0035","ST-1291","ST-1291","1","1","0"
"20230129","0035","ST-2054","ST-2054","1","0","88"
"20230129","0035","ST-3033","ST-3033","1","0","10"
"20230129","0035","ST-508","ST-508","1","0","0"
"20230129","0040","ST-1271","ST-1271","1","0","0"
"20230129","0050","ST-2876","ST-2876","1","0","0"
"20230129","0055","ST-145","ST-145","1","1","0"
"20230129","0055","ST-204","ST-204","1","0","0"
"20230129","0055","ST-2088","ST-2088","1","0","0"
"20230129","0055","ST-2173","ST-2173","1","1","0"
"20230129","0055","ST-2271","ST-2271","1","0","0"
"20230129","0055","ST-2394","ST-2394","1","0","0"
"20230129","0100","ST-78","ST-78","1","1","0"
"20230129","0105","ST-1916","ST-1916","2","0","0"
"20230129","0105","ST-2120","ST-2120","1","0","0"
"20230129","0105","ST-2280","ST-2280","1","1","0"
"20230129","0105","ST-240","ST-240","1","0","0"
"20230129","0105","ST-78","ST-78","1","0","0"
"20230129","0110","ST-4","ST-4","1","0","0"
"20230129","0110","ST-906","ST-906","1","0","0"
"20230129","0115","ST-102","ST-102","1","1","180"
"20230129","0115","ST-850","ST-850","1","0","0"
"20230129","0120","ST-1200","ST-1200","1","0","0"
"20230129","0120","ST-1528","ST-1528","1","0","0"
"20230129","0120","ST-1897","ST-1897","1","1","10"
"20230129","0125","ST-145","ST-145","1","0","0"
"20230129","0125","ST-364","ST-364","1","0","0"
"20230129","0125","ST-522","ST-522","1","0","0"
"20230129","0135","ST-904","ST-904","1","0","0"
"20230129","0140","ST-198","ST-198","1","0","0"
"20230129","0145","ST-505","ST-505","1","0","0"
"20230129","0150","ST-20","ST-20","1","0","0"
"20230129","0150","ST-2550","ST-2550","1","1","0"
"20230129","0150","ST-3190","ST-3190","1","0","0"
"20230129","0155","ST-126","ST-126","2","2","0"
"20230129","0155","ST-150","ST-150","1","1","0"
"20230129","0155","ST-2572","ST-2572","1","0","0"
"20230129","0155","ST-2636","ST-2636","1","1","40"
"20230129","0155","ST-595","ST-595","1","0","0"
"20230129","0155","ST-89","ST-89","1","0","0"
"20230129","0205","ST-20","ST-20","1","0","0"
"20230129","0215","ST-1124","ST-1124","1","0","0"
"20230129","0220","ST-1357","ST-1357","1","0","0"
"20230129","0220","ST-3015","ST-3015","1","0","0"
"20230129","0220","ST-78","ST-78","1","0","88"
"20230129","0225","ST-3021","ST-3021","1","0","0"
"20230129","0225","ST-3092","ST-3092","1","1","0"
"20230129","0230","ST-1682","ST-1682","1","0","0"
"20230129","0235","ST-153","ST-153","1","1","0"
"20230129","0235","ST-1611","ST-1611","1","0","0"
"20230129","0235","ST-2056","ST-2056","1","1","90"
"20230129","0235","ST-600","ST-600","1","0","0"
"20230129","0240","ST-1264","ST-1264","1","0","0"
"20230129","0240","ST-1855","ST-1855","1","0","0"
"20230129","0240","ST-2654","ST-2654","1","0","0"
"20230129","0240","ST-2780","ST-2780","1","0","0"
"20230129","0245","ST-1468","ST-1468","1","0","0"
"20230129","0245","ST-2654","ST-2654","1","1","0"
"20230129","0245","ST-2780","ST-2780","1","0","0"
"20230129","0245","ST-835","ST-835","1","0","0"
"20230129","0250","ST-1807","ST-1807","1","0","0"
"20230129","0255","ST-387","ST-387","1","0","0"
"20230129","0255","ST-428","ST-428","1","0","0"
"20230129","0300","ST-1474","ST-1474","1","0","0"
"20230129","0300","ST-2422","ST-2422","1","1","50"
"20230129","0300","ST-2766","ST-2766","1","0","0"
"20230129","0305","ST-903","ST-903","1","0","30"
"20230129","0310","ST-1460","ST-1460","1","0","0"
"20230129","0310","ST-2543","ST-2543","1","0","0"
"20230129","0315","ST-1268","ST-1268","1","0","0"
"20230129","0315","ST-2283","ST-2283","1","0","0"
"20230129","0315","ST-714","ST-714","1","0","0"
"20230129","0315","ST-956","ST-956","1","1","0"
"20230129","0320","ST-1466","ST-1466","1","0","0"
"20230129","0320","ST-404","ST-404","1","0","0"
"20230129","0325","ST-1752","ST-1752","1","0","0"
"20230129","0325","ST-2859","ST-2859","1","0","0"
"20230129","0325","ST-665","ST-665","1","0","0"
"20230129","0330","ST-1168","ST-1168","1","0","0"
"20230129","0330","ST-1924","ST-1924","1","0","0"
"20230129","0330","ST-350","ST-350","1","0","0"
"20230129","0335","ST-2222","ST-2222","1","1","40"
"20230129","0335","ST-2842","ST-2842","1","0","0"
"20230129","0340","ST-1836","ST-1836","1","0","0"
"20230129","0345","ST-1174","ST-1174","1","0","0"
"20230129","0345","ST-2024","ST-2024","1","1","0"
"20230129","0350","ST-1433","ST-1433","1","0","0"
"20230129","0355","ST-869","ST-869","1","0","0"
"20230129","0400","ST-2070","ST-2070","2","0","0"
"20230129","0410","ST-3183","ST-3183","1","0","0"
"20230129","0415","ST-2154","ST-2154","1","0","0"
"20230129","0415","ST-2986","ST-2986","1","0","0"
"20230129","0415","ST-811","ST-811","1","1","0"
"20230129","0420","ST-1275","ST-1275","1","0","0"
"20230129","0425","ST-1568","ST-1568","1","0","0"
"20230129","0425","ST-3190","ST-3190","1","0","0"
"20230129","0445","ST-699","ST-699","1","1","0"
"20230129","0455","ST-2026","ST-2026","1","0","0"
"20230129","0500","ST-1420","ST-1420","1","0","0"
"20230129","0500","ST-437","ST-437","1","0","0"
