"기준_날짜","기준_시간대","시작_대여소_ID","종료_대여소_ID","전체_건수","전체_이용_분","전체_이용_거리"
"20230126","0000","ST-1268","ST-1268","1","0","0"
"20230126","0000","ST-1505","ST-1505","1","0","0"
"20230126","0000","ST-1536","ST-1536","1","0","0"
"20230126","0000","ST-816","ST-816","1","0","0"
"20230126","0005","ST-1409","ST-1409","1","1","20"
"20230126","0005","ST-1722","ST-1722","1","0","20"
"20230126","0005","ST-2070","ST-2070","1","0","0"
"20230126","0010","ST-1479","ST-1479","1","1","0"
"20230126","0010","ST-1652","ST-1652","1","0","0"
"20230126","0010","ST-1862","ST-1862","1","0","0"
"20230126","0010","ST-1877","ST-1877","1","0","0"
"20230126","0010","ST-702","ST-702","1","0","0"
"20230126","0010","ST-966","ST-966","1","1","0"
"20230126","0015","ST-445","ST-445","1","0","0"
"20230126","0020","ST-1334","ST-1334","1","0","0"
"20230126","0020","ST-2899","ST-2899","1","0","0"
"20230126","0020","ST-368","ST-368","1","0","142"
"20230126","0020","ST-94","ST-94","1","0","0"
"20230126","0025","ST-2031","ST-2031","1","0","0"
"20230126","0025","ST-2110","ST-2110","2","0","0"
"20230126","0025","ST-501","ST-501","2","0","0"
"20230126","0030","ST-1070","ST-1070","1","0","0"
"20230126","0030","ST-1317","ST-1317","1","1","0"
"20230126","0030","ST-20","ST-20","1","1","0"
"20230126","0030","ST-2903","ST-2903","1","0","0"
"20230126","0035","ST-481","ST-481","1","0","0"
"20230126","0040","ST-2943","ST-2943","1","0","0"
"20230126","0040","ST-495","ST-495","1","0","0"
"20230126","0045","ST-1129","ST-1129","1","0","0"
"20230126","0050","ST-205","ST-205","1","0","0"
"20230126","0050","ST-2738","ST-2738","1","0","0"
"20230126","0050","ST-289","ST-289","1","0","0"
"20230126","0050","ST-379","ST-379","1","0","0"
"20230126","0050","ST-536","ST-536","1","0","0"
"20230126","0055","ST-2167","ST-2167","1","0","0"
"20230126","0055","ST-2630","ST-2630","1","0","0"
"20230126","0055","ST-3089","ST-3089","1","0","0"
"20230126","0100","ST-1959","ST-1959","1","0","0"
"20230126","0100","ST-89","ST-89","1","0","0"
"20230126","0105","ST-1875","ST-1875","1","0","0"
"20230126","0105","ST-2557","ST-2557","1","1","0"
"20230126","0110","ST-1844","ST-1844","1","0","0"
"20230126","0110","ST-2972","ST-2972","1","0","0"
"20230126","0110","ST-3116","ST-3116","1","0","0"
"20230126","0115","ST-2283","ST-2283","1","0","0"
"20230126","0115","ST-2373","ST-2373","1","0","0"
"20230126","0115","ST-930","ST-930","1","0","0"
"20230126","0120","ST-1906","ST-1906","1","0","0"
"20230126","0120","ST-3121","ST-3121","1","0","0"
"20230126","0120","ST-907","ST-907","1","0","0"
"20230126","0125","ST-1085","ST-1085","1","0","0"
"20230126","0125","ST-1519","ST-1519","1","0","0"
"20230126","0125","ST-1714","ST-1714","1","0","0"
"20230126","0125","ST-541","ST-541","1","0","0"
"20230126","0125","ST-705","ST-705","1","0","88"
"20230126","0130","ST-765","ST-765","1","0","0"
"20230126","0140","ST-157","ST-157","1","0","0"
"20230126","0145","ST-2308","ST-2308","1","0","0"
"20230126","0145","ST-678","ST-678","1","0","0"
"20230126","0150","ST-1085","ST-1085","1","0","0"
"20230126","0150","ST-2076","ST-2076","1","0","0"
"20230126","0150","ST-2293","ST-2293","1","0","0"
"20230126","0155","ST-702","ST-702","1","0","0"
"20230126","0200","ST-1251","ST-1251","1","1","0"
"20230126","0200","ST-3103","ST-3103","1","0","0"
"20230126","0200","ST-664","ST-664","1","0","0"
"20230126","0200","ST-702","ST-702","2","0","0"
"20230126","0205","ST-573","ST-573","1","0","0"
"20230126","0210","ST-1003","ST-1003","1","0","0"
"20230126","0215","ST-1039","ST-1039","1","0","0"
"20230126","0215","ST-1555","ST-1555","1","0","0"
"20230126","0215","ST-1862","ST-1862","1","0","0"
"20230126","0215","ST-2273","ST-2273","1","0","0"
"20230126","0215","ST-595","ST-595","1","0","0"
"20230126","0220","ST-2001","ST-2001","1","0","0"
"20230126","0230","ST-687","ST-687","1","0","0"
"20230126","0235","ST-1807","ST-1807","1","1","140"
"20230126","0245","ST-1884","ST-1884","1","0","0"
"20230126","0245","ST-486","ST-486","1","0","10"
"20230126","0250","ST-1096","ST-1096","1","0","0"
"20230126","0255","ST-2815","ST-2815","1","1","0"
"20230126","0305","ST-2678","ST-2678","1","0","0"
"20230126","0305","ST-531","ST-531","1","0","0"
"20230126","0315","ST-1169","ST-1169","2","0","0"
"20230126","0315","ST-2726","ST-2726","1","0","0"
"20230126","0315","ST-645","ST-645","1","0","0"
"20230126","0320","ST-1850","ST-1850","1","1","130"
"20230126","0320","ST-2726","ST-2726","1","1","0"
"20230126","0325","ST-1400","ST-1400","1","0","0"
"20230126","0325","ST-1781","ST-1781","1","0","0"
"20230126","0330","ST-1273","ST-1273","1","1","0"
"20230126","0330","ST-2364","ST-2364","1","0","0"
"20230126","0335","ST-2800","ST-2800","1","1","130"
"20230126","0405","ST-1975","ST-1975","1","0","0"
"20230126","0405","ST-51","ST-51","1","0","0"
"20230126","0435","ST-1484","ST-1484","1","0","30"
"20230126","0445","ST-678","ST-678","1","0","0"
"20230126","0505","ST-2234","ST-2234","1","0","0"
"20230126","0510","ST-2854","ST-2854","1","1","0"
"20230126","0545","ST-2738","ST-2738","1","0","0"
"20230126","0555","ST-2457","ST-2457","1","0","88"
"20230126","0605","ST-2898","ST-2898","1","0","0"
"20230126","0635","ST-941","ST-941","1","0","0"
"20230126","0640","ST-547","ST-547","1","0","0"
"20230126","0645","ST-2409","ST-2409","1","1","0"
"20230126","0650","ST-2518","ST-2518","1","0","0"
"20230126","0650","ST-497","ST-497","1","0","0"
"20230126","0700","ST-890","ST-890","1","0","0"
"20230126","0705","ST-2748","ST-2748","1","0","0"
"20230126","0705","ST-679","ST-679","1","0","0"
"20230126","0710","ST-1284","ST-1284","1","0","0"
"20230126","0710","ST-207","ST-207","1","0","0"
"20230126","0720","ST-1623","ST-1623","1","0","0"
"20230126","0720","ST-2350","ST-2350","1","0","0"
"20230126","0720","ST-762","ST-762","1","0","0"
"20230126","0720","ST-780","ST-780","1","0","0"
"20230126","0725","ST-3102","ST-3102","1","0","0"
"20230126","0725","ST-324","ST-324","1","0","0"
"20230126","0730","ST-1239","ST-1239","1","1","0"
"20230126","0735","ST-222","ST-222","1","0","0"
"20230126","0735","ST-327","ST-327","1","1","0"
"20230126","0740","ST-1195","ST-1195","1","0","0"
"20230126","0740","ST-222","ST-222","1","0","0"
"20230126","0740","ST-2457","ST-2457","1","0","0"
"20230126","0740","ST-3163","ST-3163","1","0","20"
