"기준_날짜","기준_시간대","시작_대여소_ID","종료_대여소_ID","전체_건수","전체_이용_분","전체_이용_거리"
"20230125","0705","ST-1054","ST-1054","1","0","0"
"20230125","0705","ST-2820","ST-2820","1","0","0"
"20230125","0710","ST-1687","ST-1687","1","0","0"
"20230125","0710","ST-1902","ST-1902","1","0","0"
"20230125","0710","ST-1991","ST-1991","1","0","0"
"20230125","0710","ST-207","ST-207","1","0","0"
"20230125","0710","ST-262","ST-262","1","0","0"
"20230125","0715","ST-2243","ST-2243","1","0","0"
"20230125","0715","ST-2771","ST-2771","2","1","142"
"20230125","0715","ST-382","ST-382","1","0","0"
"20230125","0720","ST-1402","ST-1402","1","0","0"
"20230125","0720","ST-1623","ST-1623","1","0","0"
"20230125","0720","ST-1692","ST-1692","1","0","0"
"20230125","0720","ST-2054","ST-2054","1","1","0"
"20230125","0720","ST-214","ST-214","1","1","0"
"20230125","0720","ST-490","ST-490","1","0","0"
"20230125","0725","ST-1420","ST-1420","1","0","0"
"20230125","0725","ST-1718","ST-1718","1","0","88"
"20230125","0725","ST-2005","ST-2005","1","0","0"
"20230125","0725","ST-2137","ST-2137","1","0","0"
"20230125","0725","ST-2398","ST-2398","1","0","0"
"20230125","0725","ST-3102","ST-3102","1","0","0"
"20230125","0725","ST-486","ST-486","1","1","0"
"20230125","0725","ST-665","ST-665","1","0","0"
"20230125","0725","ST-919","ST-919","1","0","0"
"20230125","0730","ST-1698","ST-1698","1","0","0"
"20230125","0730","ST-2034","ST-2034","1","0","0"
"20230125","0730","ST-2049","ST-2049","1","1","0"
"20230125","0730","ST-2412","ST-2412","1","0","0"
"20230125","0730","ST-2831","ST-2831","1","0","0"
"20230125","0730","ST-322","ST-322","1","0","0"
"20230125","0730","ST-426","ST-426","1","0","0"
"20230125","0730","ST-76","ST-76","1","0","0"
"20230125","0735","ST-124","ST-124","1","0","0"
"20230125","0735","ST-1469","ST-1469","1","0","0"
"20230125","0735","ST-1811","ST-1811","1","0","0"
"20230125","0735","ST-2318","ST-2318","1","0","40"
"20230125","0735","ST-2544","ST-2544","1","1","0"
"20230125","0735","ST-2553","ST-2553","1","0","0"
"20230125","0735","ST-2832","ST-2832","1","0","0"
"20230125","0735","ST-3194","ST-3194","1","0","0"
"20230125","0735","ST-645","ST-645","1","0","0"
"20230125","0735","ST-733","ST-733","1","0","0"
"20230125","0740","ST-1064","ST-1064","1","0","10"
"20230125","0740","ST-1195","ST-1195","1","0","0"
"20230125","0740","ST-1715","ST-1715","1","0","0"
"20230125","0740","ST-1982","ST-1982","1","0","0"
"20230125","0740","ST-2039","ST-2039","1","0","20"
"20230125","0740","ST-2707","ST-2707","1","0","0"
"20230125","0740","ST-2812","ST-2812","1","0","0"
"20230125","0740","ST-3019","ST-3019","1","0","0"
"20230125","0740","ST-454","ST-454","1","0","0"
"20230125","0740","ST-752","ST-752","1","1","0"
"20230125","0745","ST-1579","ST-1579","1","0","0"
"20230125","0745","ST-2045","ST-2045","1","0","0"
"20230125","0745","ST-2052","ST-2052","1","0","0"
"20230125","0745","ST-586","ST-586","1","0","0"
"20230125","0750","ST-1103","ST-1103","1","0","0"
"20230125","0750","ST-1198","ST-1198","1","0","0"
"20230125","0750","ST-2820","ST-2820","1","0","0"
"20230125","0750","ST-988","ST-988","1","0","0"
"20230125","0755","ST-2210","ST-2210","1","0","0"
"20230125","0755","ST-2490","ST-2490","1","0","0"
"20230125","0755","ST-262","ST-262","1","0","0"
"20230125","0755","ST-799","ST-799","1","1","0"
"20230125","0800","ST-1083","ST-1083","1","0","0"
"20230125","0800","ST-1186","ST-1186","1","0","0"
"20230125","0805","ST-1104","ST-1104","1","1","20"
"20230125","0805","ST-1263","ST-1263","1","0","0"
"20230125","0805","ST-1407","ST-1407","1","1","20"
"20230125","0805","ST-1506","ST-1506","1","0","0"
"20230125","0805","ST-1730","ST-1730","1","0","0"
"20230125","0805","ST-1837","ST-1837","1","0","0"
"20230125","0805","ST-2211","ST-2211","1","1","0"
"20230125","0805","ST-262","ST-262","1","0","0"
"20230125","0805","ST-3142","ST-3142","1","0","0"
"20230125","0805","ST-496","ST-496","1","0","0"
"20230125","0805","ST-76","ST-76","1","0","0"
"20230125","0805","ST-850","ST-850","1","0","0"
"20230125","0810","ST-1440","ST-1440","1","0","0"
"20230125","0810","ST-169","ST-169","1","1","0"
"20230125","0810","ST-1892","ST-1892","1","0","0"
"20230125","0810","ST-1938","ST-1938","1","0","10"
"20230125","0810","ST-1974","ST-1974","1","0","0"
"20230125","0810","ST-2169","ST-2169","1","1","0"
"20230125","0810","ST-2317","ST-2317","1","0","0"
"20230125","0810","ST-2753","ST-2753","1","0","0"
"20230125","0810","ST-2820","ST-2820","2","0","0"
"20230125","0810","ST-307","ST-307","1","0","0"
"20230125","0810","ST-404","ST-404","1","1","20"
"20230125","0810","ST-702","ST-702","1","1","0"
"20230125","0815","ST-1546","ST-1546","1","0","0"
"20230125","0815","ST-1649","ST-1649","1","0","10"
"20230125","0815","ST-1837","ST-1837","1","1","0"
"20230125","0815","ST-2058","ST-2058","1","0","0"
"20230125","0815","ST-254","ST-254","1","0","0"
"20230125","0815","ST-2669","ST-2669","1","0","0"
"20230125","0815","ST-2798","ST-2798","1","0","0"
"20230125","0815","ST-2811","ST-2811","1","1","0"
"20230125","0815","ST-426","ST-426","1","1","30"
"20230125","0815","ST-765","ST-765","1","1","0"
"20230125","0820","ST-1147","ST-1147","1","1","0"
"20230125","0820","ST-1263","ST-1263","1","0","0"
"20230125","0820","ST-17","ST-17","1","1","130"
"20230125","0820","ST-1935","ST-1935","1","0","0"
"20230125","0820","ST-2049","ST-2049","1","0","0"
"20230125","0820","ST-262","ST-262","1","1","0"
"20230125","0820","ST-3070","ST-3070","1","0","0"
"20230125","0820","ST-479","ST-479","1","0","0"
"20230125","0820","ST-829","ST-829","1","0","20"
"20230125","0820","ST-849","ST-849","1","0","0"
"20230125","0820","ST-913","ST-913","1","0","0"
"20230125","0825","ST-1078","ST-1078","1","0","0"
"20230125","0825","ST-1347","ST-1347","1","1","60"
"20230125","0825","ST-1698","ST-1698","1","0","0"
"20230125","0825","ST-170","ST-170","1","1","0"
"20230125","0825","ST-1817","ST-1817","1","0","0"
"20230125","0825","ST-1892","ST-1892","1","0","0"
"20230125","0825","ST-2369","ST-2369","1","0","0"
"20230125","0825","ST-2654","ST-2654","1","0","0"
"20230125","0825","ST-2996","ST-2996","1","1","142"
"20230125","0825","ST-3070","ST-3070","1","0","0"
"20230125","0825","ST-32","ST-32","1","0","0"
"20230125","0825","ST-668","ST-668","3","0","0"
"20230125","0830","ST-1000","ST-1000","1","0","0"
"20230125","0830","ST-1062","ST-1062","1","0","0"
"20230125","0830","ST-107","ST-107","1","1","110"
"20230125","0830","ST-1323","ST-1323","1","0","0"
"20230125","0830","ST-1420","ST-1420","1","0","0"
"20230125","0830","ST-1638","ST-1638","1","0","0"
"20230125","0830","ST-1669","ST-1669","1","1","10"
"20230125","0830","ST-1837","ST-1837","1","1","0"
"20230125","0830","ST-1892","ST-1892","1","0","0"
"20230125","0830","ST-1991","ST-1991","1","0","0"
"20230125","0830","ST-2005","ST-2005","1","0","0"
"20230125","0830","ST-2006","ST-2006","1","0","0"
"20230125","0830","ST-2031","ST-2031","1","0","0"
"20230125","0830","ST-2261","ST-2261","1","0","88"
"20230125","0830","ST-2509","ST-2509","1","0","0"
"20230125","0830","ST-254","ST-254","1","0","111"
"20230125","0830","ST-2834","ST-2834","1","0","0"
"20230125","0830","ST-862","ST-862","1","1","0"
"20230125","0830","ST-918","ST-918","1","1","0"
"20230125","0835","ST-1049","ST-1049","1","0","0"
"20230125","0835","ST-1323","ST-1323","1","0","0"
"20230125","0835","ST-1361","ST-1361","1","0","10"
"20230125","0835","ST-1899","ST-1899","1","0","0"
"20230125","0835","ST-2005","ST-2005","1","1","0"
"20230125","0835","ST-2020","ST-2020","1","0","0"
"20230125","0835","ST-2427","ST-2427","1","0","0"
"20230125","0835","ST-2533","ST-2533","1","0","0"
"20230125","0835","ST-2871","ST-2871","1","0","0"
"20230125","0835","ST-351","ST-351","1","0","0"
"20230125","0835","ST-705","ST-705","1","0","0"
"20230125","0835","ST-770","ST-770","1","0","40"
"20230125","0840","ST-118","ST-118","1","0","0"
"20230125","0840","ST-1351","ST-1351","1","1","10"
"20230125","0840","ST-1361","ST-1361","1","0","0"
"20230125","0840","ST-1690","ST-1690","1","0","0"
"20230125","0840","ST-2342","ST-2342","1","0","0"
"20230125","0840","ST-2729","ST-2729","1","0","0"
"20230125","0840","ST-2876","ST-2876","1","0","0"
"20230125","0840","ST-3130","ST-3130","1","1","0"
"20230125","0840","ST-318","ST-318","1","1","0"
"20230125","0840","ST-522","ST-522","1","0","0"
"20230125","0840","ST-542","ST-542","1","0","10"
"20230125","0840","ST-824","ST-824","1","0","0"
"20230125","0840","ST-910","ST-910","1","0","0"
"20230125","0845","ST-1088","ST-1088","1","0","0"
"20230125","0845","ST-1506","ST-1506","1","0","0"
"20230125","0845","ST-1512","ST-1512","1","0","0"
"20230125","0845","ST-1718","ST-1718","2","0","0"
"20230125","0845","ST-1962","ST-1962","1","0","0"
"20230125","0845","ST-2369","ST-2369","1","0","0"
"20230125","0845","ST-2626","ST-2626","1","0","0"
"20230125","0845","ST-2669","ST-2669","1","0","0"
"20230125","0845","ST-2811","ST-2811","1","0","0"
"20230125","0845","ST-2896","ST-2896","1","0","0"
"20230125","0845","ST-3099","ST-3099","2","0","0"
"20230125","0845","ST-3130","ST-3130","1","0","0"
"20230125","0845","ST-318","ST-318","1","0","0"
"20230125","0845","ST-341","ST-341","1","0","0"
"20230125","0845","ST-387","ST-387","1","0","0"
"20230125","0845","ST-46","ST-46","1","0","0"
"20230125","0845","ST-824","ST-824","1","0","10"
"20230125","0850","ST-105","ST-105","1","0","0"
"20230125","0850","ST-1166","ST-1166","1","0","0"
"20230125","0850","ST-1403","ST-1403","1","0","0"
"20230125","0850","ST-1434","ST-1434","1","0","0"
"20230125","0850","ST-1564","ST-1564","1","0","0"
"20230125","0850","ST-1729","ST-1729","1","0","0"
"20230125","0850","ST-1794","ST-1794","1","0","0"
"20230125","0850","ST-2521","ST-2521","1","0","0"
"20230125","0850","ST-3104","ST-3104","1","0","0"
"20230125","0850","ST-3105","ST-3105","1","0","0"
"20230125","0850","ST-511","ST-511","1","0","0"
"20230125","0850","ST-629","ST-629","1","1","110"
"20230125","0850","ST-923","ST-923","1","1","0"
"20230125","0855","ST-118","ST-118","1","0","0"
"20230125","0855","ST-1876","ST-1876","1","0","0"
"20230125","0855","ST-1995","ST-1995","1","0","0"
"20230125","0855","ST-2172","ST-2172","1","0","0"
"20230125","0855","ST-2252","ST-2252","1","0","0"
"20230125","0855","ST-2844","ST-2844","1","0","0"
"20230125","0855","ST-285","ST-285","3","0","0"
"20230125","0855","ST-291","ST-291","1","1","0"
"20230125","0855","ST-391","ST-391","1","0","0"
"20230125","0855","ST-495","ST-495","1","0","0"
"20230125","0855","ST-511","ST-511","1","0","0"
"20230125","0855","ST-786","ST-786","1","0","0"
"20230125","0900","ST-1652","ST-1652","1","0","0"
"20230125","0900","ST-2049","ST-2049","1","0","0"
"20230125","0900","ST-2067","ST-2067","1","0","0"
"20230125","0900","ST-413","ST-413","2","0","0"
"20230125","0900","ST-882","ST-882","1","0","0"
"20230125","0900","ST-891","ST-891","1","0","0"
"20230125","0905","ST-1631","ST-1631","1","0","0"
"20230125","0905","ST-1810","ST-1810","2","0","0"
"20230125","0905","ST-1974","ST-1974","1","0","0"
"20230125","0905","ST-2079","ST-2079","1","0","0"
"20230125","0905","ST-2564","ST-2564","1","0","0"
"20230125","0905","ST-397","ST-397","1","1","0"
"20230125","0905","ST-827","ST-827","1","1","0"
"20230125","0910","ST-1720","ST-1720","1","0","0"
"20230125","0910","ST-1845","ST-1845","1","0","0"
"20230125","0910","ST-1855","ST-1855","1","0","0"
"20230125","0910","ST-222","ST-222","1","1","0"
"20230125","0910","ST-2273","ST-2273","1","0","0"
"20230125","0915","ST-1455","ST-1455","1","0","0"
"20230125","0915","ST-1696","ST-1696","1","0","0"
"20230125","0915","ST-2465","ST-2465","1","0","0"
"20230125","0915","ST-2623","ST-2623","1","0","0"
"20230125","0915","ST-3043","ST-3043","1","0","0"
"20230125","0915","ST-760","ST-760","1","0","0"
"20230125","0915","ST-764","ST-764","2","0","0"
"20230125","0920","ST-1186","ST-1186","1","0","0"
"20230125","0920","ST-1860","ST-1860","1","0","0"
"20230125","0920","ST-2151","ST-2151","1","1","0"
"20230125","0920","ST-2341","ST-2341","2","0","0"
"20230125","0920","ST-288","ST-288","1","0","0"
"20230125","0920","ST-523","ST-523","1","0","0"
"20230125","0920","ST-613","ST-613","1","0","0"
"20230125","0925","ST-1887","ST-1887","1","0","0"
"20230125","0925","ST-1966","ST-1966","1","0","0"
"20230125","0925","ST-2268","ST-2268","1","0","0"
"20230125","0925","ST-2401","ST-2401","1","0","0"
"20230125","0925","ST-483","ST-483","1","0","0"
"20230125","0925","ST-862","ST-862","2","1","0"
"20230125","0925","ST-936","ST-936","1","0","0"
"20230125","0930","ST-1082","ST-1082","1","1","50"
"20230125","0930","ST-1623","ST-1623","1","0","0"
"20230125","0935","ST-1042","ST-1042","1","0","0"
"20230125","0935","ST-2237","ST-2237","1","0","0"
"20230125","0935","ST-262","ST-262","1","0","0"
"20230125","0935","ST-2883","ST-2883","1","0","88"
"20230125","0935","ST-3086","ST-3086","1","0","0"
"20230125","0935","ST-972","ST-972","1","0","0"
"20230125","0940","ST-2026","ST-2026","1","0","0"
"20230125","0940","ST-2147","ST-2147","1","1","150"
"20230125","0940","ST-2152","ST-2152","1","0","0"
"20230125","0940","ST-2325","ST-2325","1","0","88"
"20230125","0940","ST-2642","ST-2642","1","0","0"
"20230125","0940","ST-2801","ST-2801","1","0","0"
"20230125","0945","ST-1088","ST-1088","1","0","0"
"20230125","0945","ST-1280","ST-1280","1","0","0"
"20230125","0945","ST-2026","ST-2026","1","1","0"
"20230125","0945","ST-2157","ST-2157","1","1","0"
"20230125","0945","ST-240","ST-240","1","0","0"
"20230125","0945","ST-2940","ST-2940","1","0","0"
"20230125","0950","ST-1675","ST-1675","1","0","0"
"20230125","0950","ST-1692","ST-1692","1","0","0"
"20230125","0950","ST-240","ST-240","1","0","0"
"20230125","0955","ST-15","ST-15","1","0","0"
"20230125","0955","ST-2811","ST-2811","1","1","0"
"20230125","0955","ST-600","ST-600","1","0","0"
"20230125","1000","ST-2789","ST-2789","1","0","0"
"20230125","1000","ST-310","ST-310","1","0","0"
"20230125","1000","ST-964","ST-964","1","0","20"
"20230125","1005","ST-1341","ST-1341","1","0","0"
"20230125","1005","ST-2079","ST-2079","1","1","10"
"20230125","1005","ST-388","ST-388","1","0","0"
"20230125","1005","ST-853","ST-853","1","0","0"
"20230125","1010","ST-1813","ST-1813","1","0","0"
"20230125","1015","ST-1200","ST-1200","1","0","0"
"20230125","1015","ST-2601","ST-2601","1","1","0"
"20230125","1015","ST-89","ST-89","2","2","120"
"20230125","1020","ST-1105","ST-1105","1","0","0"
"20230125","1020","ST-3051","ST-3051","1","0","0"
"20230125","1020","ST-3181","ST-3181","1","1","0"
"20230125","1020","ST-818","ST-818","1","0","40"
"20230125","1025","ST-1287","ST-1287","1","0","0"
"20230125","1025","ST-1474","ST-1474","1","0","0"
"20230125","1025","ST-1636","ST-1636","1","0","0"
"20230125","1025","ST-1859","ST-1859","1","0","0"
"20230125","1025","ST-3070","ST-3070","2","0","0"
"20230125","1025","ST-909","ST-909","1","0","0"
"20230125","1030","ST-1081","ST-1081","1","0","0"
"20230125","1030","ST-1223","ST-1223","1","0","0"
"20230125","1030","ST-1455","ST-1455","1","1","0"
"20230125","1030","ST-2851","ST-2851","1","0","0"
"20230125","1030","ST-555","ST-555","1","1","0"
"20230125","1035","ST-1455","ST-1455","1","0","0"
"20230125","1035","ST-1692","ST-1692","1","0","0"
"20230125","1035","ST-2497","ST-2497","1","0","0"
"20230125","1040","ST-1252","ST-1252","1","0","0"
"20230125","1040","ST-1403","ST-1403","1","1","88"
"20230125","1040","ST-1455","ST-1455","1","0","0"
"20230125","1040","ST-1964","ST-1964","1","0","0"
"20230125","1040","ST-2097","ST-2097","1","0","0"
"20230125","1040","ST-3187","ST-3187","1","0","0"
"20230125","1040","ST-972","ST-972","1","1","0"
"20230125","1045","ST-1000","ST-1000","1","1","0"
"20230125","1045","ST-1692","ST-1692","1","0","0"
"20230125","1045","ST-1859","ST-1859","1","0","0"
"20230125","1045","ST-2807","ST-2807","1","0","0"
"20230125","1045","ST-3174","ST-3174","1","0","0"
"20230125","1045","ST-69","ST-69","1","0","0"
"20230125","1045","ST-71","ST-71","1","0","0"
"20230125","1050","ST-1020","ST-1020","1","0","88"
"20230125","1050","ST-1046","ST-1046","1","0","0"
"20230125","1050","ST-1864","ST-1864","1","1","140"
"20230125","1050","ST-3050","ST-3050","1","0","0"
"20230125","1050","ST-48","ST-48","1","0","0"
"20230125","1055","ST-1552","ST-1552","1","0","0"
"20230125","1055","ST-2113","ST-2113","1","1","0"
"20230125","1055","ST-2321","ST-2321","1","0","0"
"20230125","1055","ST-2873","ST-2873","1","0","0"
"20230125","1055","ST-2905","ST-2905","1","0","0"
"20230125","1055","ST-788","ST-788","1","0","0"
"20230125","1055","ST-879","ST-879","1","0","0"
"20230125","1055","ST-972","ST-972","1","0","0"
"20230125","1100","ST-1156","ST-1156","1","0","0"
"20230125","1100","ST-1331","ST-1331","1","0","0"
"20230125","1100","ST-246","ST-246","1","0","0"
"20230125","1100","ST-2905","ST-2905","1","0","0"
"20230125","1105","ST-223","ST-223","1","0","0"
"20230125","1105","ST-246","ST-246","1","0","0"
"20230125","1105","ST-972","ST-972","1","0","0"
"20230125","1110","ST-1262","ST-1262","1","0","0"
"20230125","1110","ST-2093","ST-2093","1","1","10"
"20230125","1110","ST-2832","ST-2832","1","0","0"
"20230125","1115","ST-1433","ST-1433","1","0","0"
"20230125","1115","ST-1473","ST-1473","1","0","0"
"20230125","1115","ST-2078","ST-2078","1","0","10"
"20230125","1115","ST-2819","ST-2819","1","1","0"
"20230125","1115","ST-435","ST-435","1","0","0"
"20230125","1120","ST-32","ST-32","1","0","0"
"20230125","1125","ST-205","ST-205","1","0","0"
"20230125","1125","ST-289","ST-289","1","0","0"
"20230125","1125","ST-972","ST-972","1","0","0"
"20230125","1130","ST-565","ST-565","1","0","0"
"20230125","1135","ST-118","ST-118","1","0","0"
"20230125","1135","ST-1721","ST-1721","1","0","0"
"20230125","1135","ST-1859","ST-1859","1","0","0"
"20230125","1135","ST-2172","ST-2172","1","1","0"
"20230125","1135","ST-2396","ST-2396","1","0","0"
"20230125","1135","ST-831","ST-831","1","0","0"
"20230125","1135","ST-834","ST-834","1","1","0"
"20230125","1140","ST-1466","ST-1466","1","1","0"
"20230125","1140","ST-2172","ST-2172","1","0","0"
"20230125","1145","ST-169","ST-169","1","0","0"
"20230125","1145","ST-2871","ST-2871","1","0","0"
"20230125","1145","ST-668","ST-668","1","0","0"
"20230125","1145","ST-77","ST-77","1","0","0"
"20230125","1150","ST-1487","ST-1487","1","0","0"
"20230125","1150","ST-181","ST-181","1","0","0"
"20230125","1150","ST-183","ST-183","1","0","0"
"20230125","1150","ST-2807","ST-2807","1","0","0"
"20230125","1150","ST-2878","ST-2878","1","0","0"
"20230125","1150","ST-315","ST-315","1","0","0"
"20230125","1150","ST-417","ST-417","1","1","0"
"20230125","1155","ST-2168","ST-2168","1","1","0"
"20230125","1155","ST-2842","ST-2842","1","0","0"
"20230125","1200","ST-1035","ST-1035","1","0","0"
"20230125","1200","ST-1837","ST-1837","1","1","0"
"20230125","1200","ST-2049","ST-2049","1","0","0"
"20230125","1200","ST-2245","ST-2245","1","0","0"
"20230125","1200","ST-2876","ST-2876","1","1","50"
"20230125","1205","ST-1726","ST-1726","1","0","0"
"20230125","1205","ST-2049","ST-2049","1","0","0"
"20230125","1205","ST-2076","ST-2076","1","0","0"
"20230125","1205","ST-2457","ST-2457","1","0","0"
"20230125","1205","ST-413","ST-413","1","0","0"
"20230125","1205","ST-972","ST-972","1","0","0"
"20230125","1210","ST-1371","ST-1371","1","1","0"
"20230125","1210","ST-2606","ST-2606","1","1","0"
"20230125","1210","ST-3078","ST-3078","2","1","0"
"20230125","1210","ST-341","ST-341","1","0","0"
"20230125","1210","ST-602","ST-602","1","0","10"
"20230125","1215","ST-1339","ST-1339","1","0","0"
"20230125","1215","ST-1341","ST-1341","1","0","0"
"20230125","1215","ST-2163","ST-2163","1","0","0"
"20230125","1215","ST-2337","ST-2337","1","1","90"
"20230125","1215","ST-78","ST-78","1","0","0"
"20230125","1220","ST-1397","ST-1397","1","0","0"
"20230125","1220","ST-1632","ST-1632","1","0","0"
"20230125","1220","ST-1859","ST-1859","2","0","0"
"20230125","1220","ST-2031","ST-2031","1","0","0"
"20230125","1220","ST-568","ST-568","1","0","10"
"20230125","1225","ST-1093","ST-1093","1","0","0"
"20230125","1225","ST-206","ST-206","1","0","0"
"20230125","1225","ST-2167","ST-2167","1","0","0"
"20230125","1225","ST-2652","ST-2652","1","0","10"
"20230125","1225","ST-277","ST-277","1","0","0"
"20230125","1230","ST-123","ST-123","1","0","0"
"20230125","1230","ST-1278","ST-1278","2","0","0"
"20230125","1230","ST-2994","ST-2994","1","0","0"
"20230125","1230","ST-687","ST-687","1","1","30"
"20230125","1230","ST-95","ST-95","1","1","10"
"20230125","1235","ST-1302","ST-1302","1","0","0"
"20230125","1235","ST-1859","ST-1859","1","0","0"
"20230125","1235","ST-2214","ST-2214","1","0","0"
"20230125","1235","ST-2314","ST-2314","1","0","0"
"20230125","1235","ST-2822","ST-2822","1","0","0"
"20230125","1235","ST-600","ST-600","1","0","80"
"20230125","1235","ST-948","ST-948","1","0","0"
"20230125","1240","ST-1008","ST-1008","1","0","0"
"20230125","1240","ST-1403","ST-1403","1","0","20"
"20230125","1240","ST-2330","ST-2330","1","0","0"
"20230125","1240","ST-2583","ST-2583","1","0","0"
"20230125","1240","ST-2633","ST-2633","1","0","0"
"20230125","1240","ST-3095","ST-3095","1","0","0"
"20230125","1245","ST-1672","ST-1672","1","1","0"
